mol_id,smiles,morpholine,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC39136792,C#CCN1CCO[C@@H](C[NH3+])C1,1,0,False,True,False,True,False,False,True
ZINC89471612,C#CC[N@H+]1CC[C@H](C(=O)N2CCO[C@H](CCC)C2)CC1,1,0,False,True,False,True,False,False,True
ZINC19830983,C=C(C)[C@@](C)(C#CCN1CCOCC1)OC(C)=O,1,0,False,True,False,True,False,False,True
ZINC24983897,CCCOC[C@@H]1C[C@@H](CC#CCN2CCOCC2)C(=O)O1,1,0,False,True,False,True,False,False,True
ZINC79268979,C[C@H]1CN(c2ccc(C[N-]S(N)(=O)=O)c[nH+]2)CCO1,1,0,False,True,False,True,False,False,True
ZINC19827314,CC[C@H](O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC20591268,Cc1c(C)n(CC(C)C)c2ncnc(NCCN3CCOCC3)c12,1,0,False,True,False,True,False,False,True
ZINC06668117,CC1(C)CCC[C@](C)(C#CC[NH+]2CCOCC2)O1,1,0,False,True,False,True,False,False,True
ZINC90656396,CC(C)CC[C@@](C)(O)CNC(=O)NC[C@@H]1C[N@H+]2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC93664229,Cc1ccc(C[N@H+]2CC[C@@H](C[NH+]3CCOCC3)C2)o1,1,0,False,True,False,True,False,False,True
ZINC47510565,c1nc(NC[C@@H]([C@@H]2CCOC2)N2CCOCC2)c2nc[nH]c2n1,1,0,False,True,False,True,False,False,True
ZINC40779588,Nc1c(NCCN2CCOCC2)nc[nH+]c1Nc1ccc(Cl)cn1,1,0,False,True,False,True,False,False,True
ZINC96041813,Cn1cc(CN2CCO[C@@H]3[C@@H]2CC[C@H]3OCc2ccccn2)cn1,1,0,False,True,False,True,False,False,True
ZINC67513529,OCC#Cc1ccc(-c2nccn2CC[NH+]2CCOCC2)s1,1,0,False,True,False,True,False,False,True
ZINC40686956,Nc1c(NCCCN2CCOCC2)ncnc1NC[C@H]1CCCO1,1,0,False,True,False,True,False,False,True
ZINC58245834,CC[C@H](C)/[NH+]=C(/N)NCC(C)(C)[NH+]1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC93442155,c1nc(N2CCOCC2)ncc1C[N@H+]1C[C@H]2CCCC[C@H]2C1,1,0,False,True,False,True,False,False,True
ZINC40725023,CC[C@@H]1CCCCN1c1ncnc(N2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC22780729,C[C@@H](CC#CCN1CCOCC1)OC(C)(C)C,1,0,False,True,False,True,False,False,True
ZINC46479192,Cc1cc(NC[C@@H](C)[N@@H+]2C[C@H](C)O[C@H](C)C2)nc(N)[nH+]1,1,0,False,True,False,True,False,False,True
ZINC89930296,COCC#CCN1C[C@H](C)O[C@@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC04123424,CNc1nc(N2C[C@@H](C)O[C@H](C)C2)nc(N)c1[N+](=O)[O-],1,0,False,True,False,True,False,False,True
ZINC36099164,CC(C)OC[C@H](O)C[N@@H+](CCN1CCOCC1)Cc1ccsc1,1,0,False,True,False,True,False,False,True
ZINC89888835,C#CCN1CCN(C(=O)NCC(C)(C)[NH+]2C[C@H](C)O[C@@H](C)C2)CC1,1,0,False,True,False,True,False,False,True
ZINC19595334,C=CCC[C@@](C)(O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC40490513,Cc1ccc([C@@H](CNc2cc(Cl)nc(N)n2)N2CCOCC2)o1,1,0,False,True,False,True,False,False,True
ZINC92506914,C[C@@H]1CN(C[C@@H]2CCCN2Cc2cnc(C3CCC3)s2)C[C@@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC90660928,O=C(NC[C@@H]1C[N@@H+]2CCCC[C@H]2CO1)N1CCC[C@H](CO)C1,1,0,False,True,False,True,False,False,True
ZINC76049188,CCCc1n[nH]c([C@@H]2CN(CCn3cc(C#N)cn3)CCO2)n1,1,0,False,True,False,True,False,False,True
ZINC78890264,CCCc1n[nH]c([C@@H]2CN(C(=O)c3cc(C(N)=O)cs3)CCO2)n1,1,0,False,True,False,True,False,False,True
ZINC93645369,Cc1ccc(CN2CCOC[C@H]2C2CC2)o1,1,0,False,True,False,True,False,False,True
ZINC66378071,C#CCN1CCC[C@H]1CN1C[C@@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC89945580,C#CCN1CCN(CC(=O)NCC(C)(C)N2CCOCC2)CC1,1,0,False,True,False,True,False,False,True
ZINC90090050,NS(=O)(=O)NC[C@@H]1CN2CCCC[C@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC96074824,Cn1cc[nH+]c1CN1CCO[C@@]2(CCCN(c3ncccn3)C2)C1,1,0,False,True,False,True,False,False,True
ZINC89889088,C#CCN1CCN(C(=O)NC[C@@H]([C@H]2CCOC2)N2CCOCC2)CC1,1,0,False,True,False,True,False,False,True
ZINC25625865,C(#CCN1CCOCC1)CCCN1CCOCC1,2,0,False,True,False,True,False,False,True
ZINC83829946,CCc1n[nH]c([C@H]2CN(C(=O)Cc3csc(C(C)C)n3)CCO2)n1,1,0,False,True,False,True,False,False,True
ZINC00080628,CC[C@](C)(O)C#CC[NH+]1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC77845530,CC(C)CCCCNC(=O)N1CCO[C@@H](C(N)=O)C1,1,0,False,True,False,True,False,False,True
ZINC72015463,C#CCN1CCC(C(=O)NC[C@@H](C(CC)CC)[NH+]2CCOCC2)CC1,1,0,False,True,False,True,False,False,True
ZINC90682814,C[C@](O)(CNC(=O)NC[C@@H]1CN2CCCC[C@@H]2CO1)c1ccsc1,1,0,False,True,False,True,False,False,True
ZINC92506893,Cc1ncsc1C[N@@H+]1CCC[C@H]1CN1C[C@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC66476534,C[C@@H]1CN(C[C@H](O)CSc2nnc(N)s2)C[C@@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC23138207,Nn1c(SCCN2CCOCC2)nnc1-c1ccco1,1,0,False,True,False,True,False,False,True
ZINC51581718,CCCCOC(=O)CN1CCO[C@@H](C(N)=O)C1,1,0,False,True,False,True,False,False,True
ZINC96226545,Cc1ccc(N2CCC[C@@]3(CN(Cc4cccc[nH+]4)CCO3)C2)nn1,1,0,False,True,False,True,False,False,True
ZINC91619828,COc1cc(C(=O)N2C[C@H](CO)C[C@H](CN3CCOCC3)C2)ccn1,1,0,False,True,False,True,False,False,True
ZINC69445532,Cc1cnn(C[C@@H]2CN(C[C@H](O)COC[C@@H]3CCCO3)CCO2)c1,1,0,False,True,False,True,False,False,True
ZINC73052238,Cc1ccc(CNC[C@@H](c2ccc(C)o2)N2CCOCC2)o1,1,0,False,True,False,True,False,False,True
ZINC90008263,C(CCN1CCOC[C@@H]1C1CC1)CCN1CCOC[C@@H]1C1CC1,2,0,False,True,False,True,False,False,True
ZINC69601924,Cc1cnc(C(=O)NC[C@@H]2C[N@H+]3CCC[C@@H]3CO2)cn1,1,0,False,True,False,True,False,False,True
ZINC90464377,CCC[C@H](NC(N)=O)C(=O)NC[C@H]1C[N@H+]2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC90458532,CC(=O)N[C@H](C)C(=O)NC[C@@H]1CN2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC09282735,Nc1nc(NCC[NH+]2CCOCC2)nc(N2CCOCC2)c1[N+](=O)[O-],2,0,False,True,False,True,False,False,True
ZINC90658278,O=C(NC[C@@H]1C[N@@H+]2CCCC[C@H]2CO1)NCC1(CCO)CCC1,1,0,False,True,False,True,False,False,True
ZINC19595330,CC(C)C(O)(C#CCN1CCOCC1)C(C)C,1,0,False,True,False,True,False,False,True
ZINC40800582,Nc1c(NCCN2CCOCC2)ncnc1OC1CCCCC1,1,0,False,True,False,True,False,False,True
ZINC30879195,C#CCNC(=O)[C@H]1O[C@H](CCN2CCOCC2)CC[C@@H]1O,1,0,False,True,False,True,False,False,True
ZINC88559278,C[C@H](NC(=O)N[C@@](C)(CO)C1CCCCC1)[C@@H](C)[NH+]1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC40687518,Nc1c(Nc2cc[nH+]cc2)ncnc1N1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC89884811,NS(=O)(=O)NCc1cc[nH+]c(N2CCOCC2)c1,1,0,False,True,False,True,False,False,True
ZINC24056944,C[C@H]1C[NH+](CCCNc2cc(Cl)nc(N)n2)C[C@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC01418508,C[C@H]1CN(c2nnc(N)s2)C[C@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC12421398,C#C[C@@](C)(CC)OC[C@@H](O)CN1C[C@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC69859555,C#CC[N@H+]1CCC[C@@H](CN2CCOCC2)C1,1,0,False,True,False,True,False,False,True
ZINC98143975,C[C@H]1CN(C[C@H](O)CSc2nnc(-c3ccncc3)n2C)C[C@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC33686093,CC[C@H](C#CCN1CCOCC1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC97015425,C[C@@H](C/[NH+]=C(\N)N1CCCCCC1)CN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC04536081,C[C@H](O)CC#CC[NH+]1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC90565055,CC(C)c1cc(CNC(=O)NC[C@@H]2C[N@H+]3CCCC[C@@H]3CO2)on1,1,0,False,True,False,True,False,False,True
ZINC40757031,C[NH+]1CCN(Nc2ncnc(NCC[NH+]3CCOCC3)c2N)CC1,1,0,False,True,False,True,False,False,True
ZINC90611812,CCCC1(CNC(=O)NC[C@@H]2CN3CCCC[C@@H]3CO2)CCC1,1,0,False,True,False,True,False,False,True
ZINC72015451,C#CCN1CCC(C(=O)NCCC[N@@H+]2C[C@H](C)O[C@H](C)C2)CC1,1,0,False,True,False,True,False,False,True
ZINC40685454,Cc1cccc(Nc2ncnc(NCCCN3CCOCC3)c2N)[nH+]1,1,0,False,True,False,True,False,False,True
ZINC40497797,Nc1nc(Cl)cc(NC[C@H]([C@@H]2CCOC2)N2CCOCC2)n1,1,0,False,True,False,True,False,False,True
ZINC40686741,Nc1c(NCC[NH+]2CCOCC2)ncnc1NCc1cccnc1,1,0,False,True,False,True,False,False,True
ZINC90460176,C[C@@H]1CCC[C@H](C(=O)NC[C@@H]2CN3CCCC[C@@H]3CO2)C1,1,0,False,True,False,True,False,False,True
ZINC90009555,Nc1nc(N)nc(CN2CCOC[C@@H]2C2CC2)n1,1,0,False,True,False,True,False,False,True
ZINC89888966,C#CCN1CCN(C(=O)NCCCN2C[C@H](C)O[C@@H](C)C2)CC1,1,0,False,True,False,True,False,False,True
ZINC03878087,Nc1ncnc(N2CCOCC2)c1[N+](=O)[O-],1,0,False,True,False,True,False,False,True
ZINC90604818,O=C(NCCn1cccc1)NC[C@@H]1C[N@H+]2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC89900903,C#CCN1CCN(C(=O)NC[C@H](C)CN2CCOCC2)CC1,1,0,False,True,False,True,False,False,True
ZINC90461081,CC(C)[C@H](C)CC(=O)NC[C@@H]1C[N@H+]2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC40756772,COC[C@H](C)Nc1ncnc(NCCC[NH+]2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC40757031,CN1CCN(Nc2ncnc(NCCN3CCOCC3)c2N)CC1,1,0,False,True,False,True,False,False,True
ZINC90656693,O=C(NC[C@@H]1CN2CCCC[C@@H]2CO1)N[C@H]1CCCC[C@@H]1O,1,0,False,True,False,True,False,False,True
ZINC90008883,CCOC(=O)CCN1CCOC[C@H]1C1CC1,1,0,False,True,False,True,False,False,True
ZINC79037887,CC(C)[C@@H](CNC(=O)NCCO)N1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC40756696,CCOc1ncnc(NCCCN2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC40731838,C[C@@H]1CCCCN1c1ncnc(NCCCN2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC68048467,O[C@@H](COC[C@H]1CCCO1)CN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC19205414,C(C#CCN1CCOCC1)#CCN1CCOCC1,2,0,False,True,False,True,False,False,True
ZINC90681944,C#CCN(C(=O)NC[C@@H]1CN2CCCC[C@@H]2CO1)C1CCCC1,1,0,False,True,False,True,False,False,True
ZINC90621393,CC(C)CSCCCNC(=O)NC[C@@H]1C[N@H+]2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC75164942,CCCCS(=O)(=O)NCC#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC05164719,CC1CCN(c2nc(N)c([N+](=O)[O-])c(N3C[C@@H](C)O[C@H](C)C3)n2)CC1,1,0,False,True,False,True,False,False,True
ZINC40726585,CC[NH+]1CCN(c2ncnc(NCCC[NH+]3CCOCC3)c2N)CC1,1,0,False,True,False,True,False,False,True
ZINC28295225,C#CCC(C)(C)OC[C@@H](O)C[NH+]1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC96250168,Fc1cnc(N2CCO[C@@H]3[C@H](CNc4ccc[nH+]c4)CC[C@@H]32)nc1,1,0,False,True,False,True,False,False,True
ZINC72457725,Cn1c(CN2CCOCC2)nnc1[C@H]1CCC[N@@H+](C2CCCC2)C1,1,0,False,True,False,True,False,False,True
ZINC14975940,OCC#Cc1ccc(C[N@@H+]2CC[C@@H](N3CCOCC3)[C@H](O)C2)s1,1,0,False,True,False,True,False,False,True
ZINC19595408,CC(=O)O[C@@H](C)CC#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC92790013,CCc1ccc(CN2CCO[C@@H](c3nc(C)cs3)C2)o1,1,0,False,True,False,True,False,False,True
ZINC19830980,C[C@@H](O)CC#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC40756706,CC(C)(C)NNc1ncnc(NCCC[NH+]2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC19933812,CC1(C)CCC[C@@](C)(C#CCN2CCOCC2)O1,1,0,False,True,False,True,False,False,True
ZINC19708444,C=C(C)[C@](C)(O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC40724203,Nc1c(N2CCCC2)ncnc1N1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC96090309,c1cnc(N2CCOC[C@@]3(CN(Cc4nccs4)CCO3)C2)nc1,1,0,False,True,False,True,False,False,True
ZINC19938815,OCCC#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC89261615,C#CCN(C[C@@H]1CCCO1)C(=O)NC[C@H]1CN2CCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC69859554,C#CCN1CCC[C@H](C[NH+]2CCOCC2)C1,1,0,False,True,False,True,False,False,True
ZINC22065039,C[C@@H](CC#CCN1CCOCC1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC19595327,CC(C)(C)[C@](C)(O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC35075004,C#CC1(OC[C@@H](O)C[NH+]2C[C@H](C)O[C@@H](C)C2)CCCCC1,1,0,False,True,False,True,False,False,True
ZINC72979254,C#CCN(CCCN1CCOCC1)[C@@H]1CCS(=O)(=O)C1,1,0,False,True,False,True,False,False,True
ZINC40511152,C[C@H]1C[N@@H+]([C@@H](C)CNc2cc(Cl)nc(N)n2)C[C@@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC33351420,Nc1c2c3c(sc2nc[n+]1CCC[NH+]1CCOCC1)CCCC3,1,0,False,True,False,True,False,False,True
ZINC36103187,CC(C)OC[C@@H](O)C[N@@H+](CCN1CCOCC1)Cc1ccco1,1,0,False,True,False,True,False,False,True
ZINC90458535,CC(=O)N[C@H](C)C(=O)NC[C@H]1C[N@H+]2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC40756696,CCOc1ncnc(NCCC[NH+]2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC46479194,Cc1cc(NC[C@@H](C)N2C[C@@H](C)O[C@H](C)C2)nc(N)[nH+]1,1,0,False,True,False,True,False,False,True
ZINC05249711,C=CCNc1nc(N)c([N+](=O)[O-])c(N2CCOCC2)n1,1,0,False,True,False,True,False,False,True
ZINC90526372,NC(=O)CC1CCN(C(=O)NC[C@@H]2C[N@@H+]3CCCC[C@H]3CO2)CC1,1,0,False,True,False,True,False,False,True
ZINC20458862,CC(=O)O[C@](C)(C#CCN1CCOCC1)C(C)C,1,0,False,True,False,True,False,False,True
ZINC77752750,C[C@H](CO)[C@@H](C)NC(=O)NCC(C)(C)[NH+]1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC65415358,C#CCN1CCC(C(=O)NCCN2C[C@H](C)O[C@H](C)C2)CC1,1,0,False,True,False,True,False,False,True
ZINC40800423,Nc1c(NCCN2CCOCC2)ncnc1NC1CCCC1,1,0,False,True,False,True,False,False,True
ZINC90511689,O=C(NCCCN1CCOCC1)NC[C@H]1CN2CCCC[C@H]2CO1,2,0,False,True,False,True,False,False,True
ZINC90679518,O=C(NC[C@@H]1C[N@@H+]2CCCC[C@H]2CO1)N1CCCSCC1,1,0,False,True,False,True,False,False,True
ZINC36558934,C=C1C=C([O-])N2C(=NC(N3CCOCC3)=[NH+][C@H]2c2cccnc2)N1,1,0,False,True,False,True,False,False,True
ZINC72411001,Cn1c(CN2CCOCC2)nnc1[C@@H]1CCC[N@H+](C(CO)CO)C1,1,0,False,True,False,True,False,False,True
ZINC73257886,C#CCNC(=O)NC[C@H](c1ccc(C)o1)N1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC20330505,Nc1nc(NCCN2CCOCC2)nc(N2CCCC2)c1[N+](=O)[O-],1,0,False,True,False,True,False,False,True
ZINC72447097,C[C@H]([C@H]1CC[N@H+](Cc2ccc[nH+]c2N)CC1)N1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC59447112,CC(C)[C@](C)(C#CCN1CCOCC1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC12421384,C#C[C@@](C)(CC)OC[C@H](O)CN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC19830921,CC[C@@](C)(O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC04808257,CC(C)(C)[C@@](C)(O)C#CC[NH+]1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC90621423,CC(C)C(=O)NCCCNC(=O)NC[C@@H]1CN2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC93011012,CC(C)c1ncc(CN2CCCC[C@H]2C[NH+]2CCOCC2)s1,1,0,False,True,False,True,False,False,True
ZINC89889691,C#CCN1CCN(C(=O)NC[C@H](C)[NH+]2CCOCC2)CC1,1,0,False,True,False,True,False,False,True
ZINC33690512,C=C[C@](C)(C#CCN1CCOCC1)OC(C)=O,1,0,False,True,False,True,False,False,True
ZINC40685779,Cc1cccc(Nc2ncnc(NCCN3CCOCC3)c2N)n1,1,0,False,True,False,True,False,False,True
ZINC89889088,C#CCN1CCN(C(=O)NC[C@@H]([C@H]2CCOC2)[NH+]2CCOCC2)CC1,1,0,False,True,False,True,False,False,True
ZINC33569787,C[C@@H](O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC72407452,Cn1c(CN2CCOCC2)nnc1[C@@H]1CCC[N@H+](CCC(F)(F)F)C1,1,0,False,True,False,True,False,False,True
ZINC28295246,C#CCC(C)(C)OC[C@@H](O)CN1C[C@@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC40701439,Cc1cc[nH+]c(Nc2ncnc(NCCN3CCOCC3)c2N)c1,1,0,False,True,False,True,False,False,True
ZINC40725441,Nc1c(NCCCN2CCOCC2)ncnc1N1CCCCCC1,1,0,False,True,False,True,False,False,True
ZINC20436896,CCCCC[C@@H]1C[C@@H](CC#CCN2CCOCC2)C(=O)O1,1,0,False,True,False,True,False,False,True
ZINC75164935,CS(=O)(=O)NCC#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC92790610,Cc1ccsc1CN1CCO[C@H](c2nc(C(C)(C)C)cs2)C1,1,0,False,True,False,True,False,False,True
ZINC40723820,Nc1ncnc(NCCC[NH+]2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC59447114,CC(C)(C)[C@](C)(C#CCN1CCOCC1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC01622085,C(#CC[NH+]1CCOCC1)C[NH+]1CCOCC1,2,0,False,True,False,True,False,False,True
ZINC40706899,CNc1ncnc(NCCCN2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC77438848,CS(=O)(=O)N1CCO[C@H](Cn2cc[nH+]c2-c2cc(C#CCO)cs2)C1,1,0,False,True,False,True,False,False,True
ZINC90464815,CC(C)[C@@H](NC(N)=O)C(=O)NC[C@@H]1C[N@H+]2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC40779588,Nc1c(NCCN2CCOCC2)ncnc1Nc1ccc(Cl)cn1,1,0,False,True,False,True,False,False,True
ZINC89888835,C#CCN1CCN(C(=O)NCC(C)(C)N2C[C@H](C)O[C@@H](C)C2)CC1,1,0,False,True,False,True,False,False,True
ZINC28295246,C#CCC(C)(C)OC[C@@H](O)C[NH+]1C[C@@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC19913400,CC(=O)OC(C)(C)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC57153338,C#CCN1CCC(C(=O)NCC(C)(C)[N@@H+]2C[C@H](C)O[C@H](C)C2)CC1,1,0,False,True,False,True,False,False,True
ZINC05030588,C[C@H]1CN(c2nc(N)c([N+](=O)[O-])c(N3CCCCC3)n2)C[C@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC19595370,CC(C)[C@@](C)(O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC90460457,CC(=O)NC[C@H]1C[N@H+]2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC05182356,C[NH+]1CCN(c2nc(N)c([N+](=O)[O-])c(N3CCOCC3)n2)CC1,1,0,False,True,False,True,False,False,True
ZINC04535456,CC(C)(O)C#CC[NH+]1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC19770682,CCC(C#CCN1CCOCC1)(CC)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC12381147,C#CC(C)(C)OC[C@H](O)CN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC19926686,Nc1ncn(C[C@@H](O)CN2CCOCC2)c2nc(NCCO)nc1-2,1,0,False,True,False,True,False,False,True
ZINC89900903,C#CCN1CCN(C(=O)NC[C@H](C)C[NH+]2CCOCC2)CC1,1,0,False,True,False,True,False,False,True
ZINC19500833,CC[C@]1(C)C[C@]2(CCC[N@@H+](CC#CCN3CCOCC3)C2)CCO1,1,0,False,True,False,True,False,False,True
ZINC16579037,C#CC(C)(C)OC[C@@H](O)CN1C[C@@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC40732775,CC1CCN(c2ncnc(NCCCN3CCOCC3)c2N)CC1,1,0,False,True,False,True,False,False,True
ZINC40706899,CNc1ncnc(NCCC[NH+]2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC90462068,CC(C)C[C@H](NC(N)=O)C(=O)NC[C@@H]1C[N@H+]2CCCC[C@@H]2CO1,1,0,False,True,False,True,False,False,True
ZINC40707703,CCCNc1ncnc(NCCCN2CCOCC2)c1N,1,0,False,True,False,True,False,False,True
ZINC72015451,C#CCN1CCC(C(=O)NCCCN2C[C@H](C)O[C@H](C)C2)CC1,1,0,False,True,False,True,False,False,True
ZINC04869131,Nc1nc(N2CCOCC2)nc(N2CCOCC2)c1[N+](=O)[O-],2,0,False,True,False,True,False,False,True
ZINC19134882,C[C@H]1CN(c2nc(N3CCCCCC3)nc(N)c2[N+](=O)[O-])C[C@@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC20393177,Nc1nc(NCCN2CCOCC2)nc(N2CCOCC2)c1[N+](=O)[O-],2,0,False,True,False,True,False,False,True
ZINC92506909,C[C@H]1CN(C[C@@H]2CCCN2Cc2cnc(C3CC3)s2)C[C@@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC89900904,C#CCN1CCN(C(=O)NC[C@@H](C)C[NH+]2CCOCC2)CC1,1,0,False,True,False,True,False,False,True
ZINC76049192,CCCc1n[nH]c([C@H]2CN(CCn3cc(C#N)cn3)CCO2)n1,1,0,False,True,False,True,False,False,True
ZINC04764456,CC[C@]1(C)C[C@@]2(CCC[N@@H+](CC#CC[NH+]3CCOCC3)C2)CCO1,1,0,False,True,False,True,False,False,True
ZINC04764459,CC[C@@]1(C)C[C@@]2(CCC[N@@H+](CC#CC[NH+]3CCOCC3)C2)CCO1,1,0,False,True,False,True,False,False,True
ZINC12381148,C#CC(C)(C)OC[C@@H](O)CN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC12421385,C#C[C@](C)(CC)OC[C@H](O)CN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC12421400,C#C[C@@](C)(CC)OC[C@H](O)CN1C[C@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC28295247,C#CCC(C)(C)OC[C@@H](O)CN1C[C@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC28295247,C#CCC(C)(C)OC[C@@H](O)C[N@@H+]1C[C@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC35074987,C#CCC(C)(C)OC[C@@H](O)CN1C[C@H](C)O[C@@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC35075004,C#CC1(OC[C@@H](O)CN2C[C@H](C)O[C@@H](C)C2)CCCCC1,1,0,False,True,False,True,False,False,True
ZINC35360282,C#CC(C)(C)OC[C@@H](O)CN1C[C@H](C)O[C@@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC36097505,C#CCOC[C@H](O)C[N@@H+](CCN1CCOCC1)Cc1ccc(C)o1,1,0,False,True,False,True,False,False,True
ZINC15079982,C[C@@H]1CN(CC#C[C@@]2(C)CCCC(C)(C)O2)C[C@@H](C)O1,1,0,False,True,False,True,False,False,True
ZINC16579039,C#CC(C)(C)OC[C@@H](O)CN1C[C@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC12419834,C#CC1(OC[C@H](O)CN2C[C@@H](C)O[C@H](C)C2)CCCCC1,1,0,False,True,False,True,False,False,True
ZINC12419840,C#CC1(OC[C@@H](O)CN2C[C@H](C)O[C@H](C)C2)CCCCC1,1,0,False,True,False,True,False,False,True
ZINC12421382,C#C[C@@](C)(CC)OC[C@@H](O)CN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC12421383,C#C[C@](C)(CC)OC[C@@H](O)CN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC12421399,C#C[C@](C)(CC)OC[C@@H](O)CN1C[C@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC16579033,C#CC(C)(C)OC[C@H](O)CN1C[C@@H](C)O[C@H](C)C1,1,0,False,True,False,True,False,False,True
ZINC19595326,CC(C)(C)[C@@](C)(O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC19595335,C=CCC[C@](C)(O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC19830922,CC[C@](C)(O)C#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
ZINC19830981,C[C@H](O)CC#CCN1CCOCC1,1,0,False,True,False,True,False,False,True
