mol_id,smiles,ester,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC01806954,CCOC(=O)[C@]12CC[N@H+](CC1)Cc1ccccc12,1,1,True,True,True,False,False,True,False
ZINC84811383,COC(=O)CCN(Cc1ccncc1)C(=O)C#Cc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC27672744,CC(C)CCC(=O)OCCOc1ccc(S(N)(=O)=O)cc1,1,1,True,True,True,False,False,True,False
ZINC73409353,C=CCOC(=O)CN1C(=O)N[C@](C)(c2ccc(C)cc2)C1=O,1,1,True,True,True,False,False,True,False
ZINC78525600,COC(=O)CCNC(=O)c1ccc(NC(=O)c2cc(C)oc2C)cc1,1,1,True,True,True,False,False,True,False
ZINC91691418,CCOC(=O)[C@H]1CN(C)C[C@H](c2ccc(F)cc2)C1=O,1,1,True,True,True,False,False,True,False
ZINC01237950,COC(=O)Cc1c(C)c2ccc(O)c(O)c2oc1=O,1,1,True,True,True,False,False,True,False
ZINC38537242,COC(=O)c1cc([O-])c2c(C(F)(F)F)ccc(Br)c2n1,1,1,True,True,True,False,False,True,False
ZINC07783683,CNC(=O)NC(=O)[C@H](OC(=O)Cc1csc(C)n1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC72267136,CCOC(=O)CC1([NH2+]Cc2ccccc2)CN(C(=O)OC(C)(C)C)C1,1,1,True,True,True,False,False,True,False
ZINC02999635,COC(=O)CCCOc1ccc(C2CCCCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC95984656,CO[C@@H](C)COC(=O)c1cnn(C)c1-c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC90615828,COC(=O)c1ccc(CN2CCc3ccc(Cl)cc3C2)o1,1,1,True,True,True,False,False,True,False
ZINC05518029,COC(=O)[C@@H]1[C@@H]2NC(=S)N[C@@]1(C)Oc1ccc3ccccc3c12,1,2,True,True,True,False,False,True,False
ZINC90654221,COC(=O)C(C)(C)CNC(=O)c1cc2ccccc2cc1OC(F)F,1,2,True,True,True,False,False,True,False
ZINC03126458,CCOC(=O)C1=CNc2c(F)cc(F)cc2[C@@H]1Cl,1,1,True,True,True,False,False,True,False
ZINC74359911,Cc1ccccc1[C@H](CC(=O)OC1CCCCCC1)NC(N)=O,1,1,True,True,True,False,False,True,False
ZINC04349594,CCOC(=O)/C(C(=O)c1ccccc1)=C(\N)NCCCO,1,1,True,True,True,False,False,True,False
ZINC45953016,COC(=O)[C@@H]1CC(=O)N(c2cc(N)ccc2OC)C1,1,1,True,True,True,False,False,True,False
ZINC00128407,COC(=O)CSc1nc(-c2ccccc2)cc(C)c1C#N,1,1,True,True,True,False,False,True,False
ZINC43198812,CC(=O)O[C@]1(C#N)C[C@H]2C=C[C@]1(COCc1ccccc1)O2,1,1,True,True,True,False,False,True,False
ZINC06558130,COc1cc(NC(=O)[C@H](C)OC(=O)Cc2ccccc2)cc(OC)c1,1,2,True,True,True,False,False,True,False
ZINC00190254,CCOC(=O)c1c(C)n(C)c2cc(C[NH+](C)C)c(O)c(C[NH+](C)C)c12,1,1,True,True,True,False,False,True,False
ZINC58943465,COC(=O)CN1C(=O)C[C@@H](C(N)=O)S/C1=N\c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC89782317,CCOC(=O)C[C@H](C)CNS(=O)(=O)c1cccc(F)c1C#N,1,1,True,True,True,False,False,True,False
ZINC15017283,CCOC(=O)C1=C(c2ccccc2)NC(=S)N[C@H]1c1sccc1C,1,1,True,True,True,False,False,True,False
ZINC45802356,COC(=O)[C@H](C#N)c1nc2ccccc2nc1N(C)C[C@@H](C)C#N,1,1,True,True,True,False,False,True,False
ZINC85993322,Cc1ccc(-c2nc(C(=O)OCCNc3cccnn3)cs2)cc1,1,1,True,True,True,False,False,True,False
ZINC41314515,COC(=O)Cc1csc(NC(=O)CCOc2ccc(C)cc2C)n1,1,1,True,True,True,False,False,True,False
ZINC72152412,COC(=O)[C@H](CO)NC(=O)c1cn(Cc2ccccc2F)nn1,1,1,True,True,True,False,False,True,False
ZINC49547800,COC(=O)c1cnn2c1NC1=C(C(=O)CCC1)[C@@H]2c1cccc(O)c1,1,1,True,True,True,False,False,True,False
ZINC64608285,COCCCOC(=O)c1nc(-c2ccccc2)n2c1CCCCC2,1,1,True,True,True,False,False,True,False
ZINC79111812,C#CCC[C@H](CC)OC(=O)C[C@@H](C)c1ccccc1OC,1,1,True,True,True,False,False,True,False
ZINC96350978,CCOC(=O)CCC(=O)NCC#Cc1ccc(N2CCNC2=O)cc1,1,1,True,True,True,False,False,True,False
ZINC01328591,CC[C@@H](OC(=O)c1cccs1)C(=O)NCc1ccc(C)cc1,1,1,True,True,True,False,False,True,False
ZINC97599872,CCCCOC(=O)[C@@H](C)Sc1nn(-c2ccccc2)c(=S)s1,1,1,True,True,True,False,False,True,False
ZINC81009047,COC(=O)c1ccc(NCCCc2nc3ccccc3n2C)nn1,1,1,True,True,True,False,False,True,False
ZINC10725490,Cc1oc(CO)cc1C(=O)O[C@H](C)C(=O)Nc1cc(F)ccc1F,1,1,True,True,True,False,False,True,False
ZINC71813286,O=C(CCc1ccco1)OCc1cc(Cl)c2c(c1)OCO2,1,1,True,True,True,False,False,True,False
ZINC71771048,CC(=O)N[C@@H](COC(C)=O)[C@H](O)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC71791179,N[C@](CCO)(C(=O)OCc1ccccc1)c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC39396284,O=C1CC=C(C(=O)OCC(=O)c2ccc(Br)cc2)C=N1,1,1,True,True,True,False,False,True,False
ZINC96332283,C#C[C@](C)(OC(C)=O)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC08579311,COC(=O)c1cccnc1NC(=S)NNC(=O)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC38531468,COC(=O)c1ccc(-c2ccccc2N)nc1,1,1,True,True,True,False,False,True,False
ZINC75253328,COC(=O)[C@@H]1C(=O)O[C@]2(C)C[N@@H+](C)[C@H](c3ccccc3)C[C@H]12,2,1,True,True,True,False,False,True,False
ZINC95100067,COC(=O)c1cc(-c2ccc(Br)cc2)nn1-c1ccc(F)cc1F,1,2,True,True,True,False,False,True,False
ZINC59465718,COC(=O)/C=C/C(=O)Nc1cccc(C(N)=O)c1,1,1,True,True,True,False,False,True,False
ZINC95775052,COC(=O)[C@H]1CCN1c1ccc(C(C)=O)cc1N,1,1,True,True,True,False,False,True,False
ZINC72993815,COC(=O)c1ccc(S(=O)(=O)NC2(c3ccccc3)CCCC2)o1,1,1,True,True,True,False,False,True,False
ZINC00393190,CC[C@@H](c1ccc2cc(OC)ccc2c1)[C@@H](CC(=O)[O-])C(=O)OC,1,2,True,True,True,False,False,True,False
ZINC33029035,COC(=O)[C@@H](C)NC(=O)/C=C/c1cc(Br)ccc1F,1,1,True,True,True,False,False,True,False
ZINC07536021,Cc1nn(Cc2ccc(F)cc2)c2sc(C(=O)O[C@H](C)C(N)=O)cc12,1,1,True,True,True,False,False,True,False
ZINC88814479,O=C(Cc1c(F)cccc1F)OCc1nccn1Cc1ccccc1,1,2,True,True,True,False,False,True,False
ZINC02983211,C#CCOC(=O)C(NC(=O)c1ccccc1)=C1CCCCC1,1,1,True,True,True,False,False,True,False
ZINC05283624,CC(=O)OC/C=C1/OC(=O)/C(=N\Nc2ccccc2)C1=O,2,1,True,True,True,False,False,True,False
ZINC73194508,CC(C)OCCOC(=O)c1occc1CSc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC02657361,O=C(/C=C/c1cccs1)OCC(=O)c1ccc2c(c1)OCCO2,1,1,True,True,True,False,False,True,False
ZINC91365393,CC(C)(C)OC(=O)[C@H](c1ccc(Cl)c(Cl)c1)[C@H]([NH3+])C(=O)[O-],1,1,True,True,True,False,False,True,False
ZINC23723590,COCCOC(=O)/C(C#N)=C/c1ccc(O)c(Br)c1,1,1,True,True,True,False,False,True,False
ZINC00459597,COC(=O)CN1C(=S)N(C)C(=O)[C@H]1CC(=O)Nc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC25663438,C#CCN(CCC(=O)OCC(Cl)(Cl)Cl)Cc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC59501823,O=C(Cc1ccccc1)OCCSC1=NS(=O)(=O)c2ccccc21,1,2,True,True,True,False,False,True,False
ZINC03237468,Cc1ccc(C)c(SCC(=O)OCC(=O)N2[C@@H](C)CCC[C@@H]2C)c1,1,1,True,True,True,False,False,True,False
ZINC52746276,C#CCCOC(=O)C1CCN(S(=O)(=O)c2ccc(C#N)cc2)CC1,1,1,True,True,True,False,False,True,False
ZINC67240228,COC(=O)c1nnn([C@@H](C)C(=O)Nc2ccccc2)c1C(=O)OC,2,1,True,True,True,False,False,True,False
ZINC98159071,COc1ccccc1-c1cc(C(=O)O[C@H]2CCCC[C@@H]2OC)n[nH]1,1,1,True,True,True,False,False,True,False
ZINC01030605,CCOC(=O)C1=C(N)Oc2ccc(Cl)cc2[C@@H]1[C@@H](C#N)C(=O)OCC,2,1,True,True,True,False,False,True,False
ZINC05029006,COC1=C[C@@H]2O[C@H]3OC(=O)C[C@H]3[C@H]2C(OCc2ccccc2)=C1,1,1,True,True,True,False,False,True,False
ZINC51904903,COC(=O)[C@H](C)N1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC89128582,COC(=O)c1cc(C[N@H+](C[C@H](O)c2ccccc2)C2CC2)c(C)s1,1,1,True,True,True,False,False,True,False
ZINC63205811,COC(=O)[C@@H](Cc1ccccc1)NC(=O)CSC1=NC(=O)CC(N)=N1,1,1,True,True,True,False,False,True,False
ZINC95397857,COC(=O)[C@@H]1C[C@@H](OC)CN1Cc1ccc(OCC(F)(F)F)cc1,1,1,True,True,True,False,False,True,False
ZINC96118192,COC(=O)C[C@H](c1ccccc1F)c1c(O)nc2ccccn2c1=O,1,1,True,True,True,False,False,True,False
ZINC05742634,COC(=O)[C@@](NC(=O)Cc1ccccc1)(Nc1nccs1)C(F)(F)F,1,1,True,True,True,False,False,True,False
ZINC54747198,O=C(Cn1ncc(=O)c2ccccc21)OCc1ccc(F)cc1Br,1,2,True,True,True,False,False,True,False
ZINC98109843,CCOC(=O)CN(C(=O)/C=C/c1ccccc1OCC)C1CC1,1,1,True,True,True,False,False,True,False
ZINC04719448,CCOC(=O)C1=NN[C@@]2(C)C(=O)N(c3ccccc3)C(=O)[C@@H]12,1,1,True,True,True,False,False,True,False
ZINC49005730,C#CCOC(=O)/C=C\c1ccc(N2CCCC2=O)cc1,1,1,True,True,True,False,False,True,False
ZINC57351359,COC(=O)c1c(C)nn(-c2nc3ccc(OC)cc3s2)c1C,1,1,True,True,True,False,False,True,False
ZINC67643649,COC(=O)c1cccc(-c2nccn2CCc2cccc(F)c2)n1,1,1,True,True,True,False,False,True,False
ZINC03320942,COc1cccc(/C=C(/C(=O)OCC(N)=O)c2ccccc2)c1,1,2,True,True,True,False,False,True,False
ZINC79188454,CCOC(=O)[C@@H]1Oc2c(c(=O)oc3ccccc23)[C@@H]1c1ccco1,1,1,True,True,True,False,False,True,False
ZINC39997523,CC(=O)C1=C(C)C(C(=O)OCC(=O)c2cc3ccccc3o2)=N[C@@H]1C,1,1,True,True,True,False,False,True,False
ZINC20864504,COC(=O)[C@@H]1C[C@H]2CCC[N@H+]2[C@@]12C(=O)N(C)c1ccccc12,1,1,True,True,True,False,False,True,False
ZINC31618445,COC(=O)c1c(SCC(=O)Nc2ccc(F)c(F)c2)nc(=O)[nH]c1C,1,1,True,True,True,False,False,True,False
ZINC92814617,C#C[C@H](C)OC(=O)c1ccc(-n2cnc3ccccc32)nc1,1,1,True,True,True,False,False,True,False
ZINC70034703,O=C(NCCOC(=O)[C@H]1C[C@@H]1c1ccc(Cl)c(Cl)c1)c1ccncc1,1,1,True,True,True,False,False,True,False
ZINC90760049,CC(=O)O[C@@H](CN1CCCC1=O)C[NH+]1CCN(c2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC13471733,CCOC(=O)[C@H]1[C@H](c2ccc(O)c(O)c2)NC(=S)N[C@@]1(O)C(F)(F)F,1,1,True,True,True,False,False,True,False
ZINC59181755,C[C@H](C[N@H+]1CC[C@H](C)CC1)OC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,1,1,True,True,True,False,False,True,False
ZINC90395223,CCOC(=O)[C@@H](C)NC(=O)[C@H]1COc2ccc(F)cc2C1,1,1,True,True,True,False,False,True,False
ZINC53994775,CCOC(=O)c1cnc2cc([N+](=O)[O-])ccc2c1NCCO,1,1,True,True,True,False,False,True,False
ZINC89969270,CCN(Cc1cccc(F)c1)C(=O)COC(=O)c1ccno1,1,1,True,True,True,False,False,True,False
ZINC13464832,Cc1nc(SCc2ccccc2)[nH]c(=O)c1CC(=O)OCC(C)C,1,1,True,True,True,False,False,True,False
ZINC02746173,Cc1cc(C(=O)OCC(=O)NCc2ccco2)c2ccccc2n1,1,1,True,True,True,False,False,True,False
ZINC73292335,O=C(O[C@@H]1CCC[C@H]1n1cccn1)[C@H]1C[C@H]1c1ccc(F)cc1F,1,1,True,True,True,False,False,True,False
ZINC01409206,CCOC(=O)c1[nH+]cn2c(N)c(C(=O)Nc3ccccc3Cl)nnc12,1,1,True,True,True,False,False,True,False
ZINC00810070,COC(=O)COc1ccc(S(=O)(=O)NC[C@@H]2CCCO2)cc1Cl,1,1,True,True,True,False,False,True,False
ZINC00201580,COc1cc2c(cc1OC)[C@H](C(Cl)(Cl)Cl)OC(=O)C2,1,1,True,True,True,False,False,True,False
ZINC42304064,CC[C@@H]([NH2+][C@H](C)C(=O)OC)c1ccccc1O,1,1,True,True,True,False,False,True,False
ZINC43763537,COC(=O)/C(=C/NCc1ccccc1)[C@H](C)O,1,1,True,True,True,False,False,True,False
ZINC05670615,COc1ccc([C@@]2(OC)OC(=O)C=C2Br)cc1,1,1,True,True,True,False,False,True,False
ZINC72634962,C#CCOC(=O)Cc1cc(C(C)=O)ccc1OC,1,1,True,True,True,False,False,True,False
ZINC00484200,COC(=O)c1c(N)sc(C)c1-c1ccc(CC(C)C)cc1,1,1,True,True,True,False,False,True,False
ZINC20114248,COC(=O)CC(=O)NNC(=O)COc1ccccc1-c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC03653151,COC(=O)[C@@](O)(c1cn(C)c2ccccc12)C(F)(F)F,1,1,True,True,True,False,False,True,False
ZINC02063963,COC(=O)[C@@](O)(CC(=O)Nc1ccc(C)c(C)c1)C(F)(F)F,1,1,True,True,True,False,False,True,False
ZINC03270356,O=C(COC(=O)Cc1ccc(Cl)cc1)NCc1ccc(Cl)cc1Cl,1,2,True,True,True,False,False,True,False
ZINC66496227,COC(=O)C(C)(C)NCc1ccc(Br)cc1Cl,1,1,True,True,True,False,False,True,False
ZINC55101991,COC(=O)CNc1ccc(S(=O)(=O)N2C[C@@H](C)C[C@@H](C)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC60261897,NC(=[NH2+])NCCC[C@H](N[N+](=O)[O-])C(=O)OCc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC98143276,COC(=O)CN(Cc1cc(OC)cc(OC)c1)Cc1cccs1,1,1,True,True,True,False,False,True,False
ZINC04392768,O=C(C[C@@H]1CCS(=O)(=O)C1)OCCN1C(=O)c2ccccc2C1=O,1,1,True,True,True,False,False,True,False
ZINC78189717,CNC(=O)c1cc(C)ccc1NC(=O)[C@H]1C[C@H]1C(=O)OC,1,1,True,True,True,False,False,True,False
ZINC73924529,COC(=O)C1CCN(C(=O)[C@H](C)Oc2ccc(F)cc2Cl)CC1,1,1,True,True,True,False,False,True,False
ZINC14588809,CC1=CC[C@H]([C@](C)(O)COC(=O)/C=C/c2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC21756094,O=C1OCC[C@H]1Sc1ncn(-c2ccccc2)n1,1,1,True,True,True,False,False,True,False
ZINC70638070,COC(=O)CC(=O)N1CCC[C@](O)(c2ccc(OC)c(OC)c2)C1,1,1,True,True,True,False,False,True,False
ZINC40768653,COC(=O)CNC(=O)c1cc(NC(=O)c2ccccc2Cl)n(C)n1,1,1,True,True,True,False,False,True,False
ZINC97147534,NC(=O)CCCOC(=O)c1c[nH]nc1-c1c(F)cccc1F,1,1,True,True,True,False,False,True,False
ZINC77382096,C#Cc1cccc(N(CC(=O)NCCC(=O)OC)C(C)C)c1,1,1,True,True,True,False,False,True,False
ZINC00134410,COC(=O)CCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,1,1,True,True,True,False,False,True,False
ZINC00264503,COC(=O)C1=CN(C(C)C)C=C(C(=O)OC)C1c1ccc(F)cc1,2,1,True,True,True,False,False,True,False
ZINC14987504,CCOC(=O)[C@H]1C[C@H](c2ccccc2)[N@H+]2CCC[C@@H]12,1,1,True,True,True,False,False,True,False
ZINC00478517,CCOC(=O)[C@@H](C(=O)c1ccccc1)c1nc(C)nc(OCC)c1N,1,1,True,True,True,False,False,True,False
ZINC67334657,CCOC(=O)[C@H]1Sc2nc3ccccc3c(=O)n2N=C1C,1,1,True,True,True,False,False,True,False
ZINC08321394,CCOC(=O)c1c(C)[nH]c(C(=O)/C=C/c2cccc(O)c2)c1C,1,1,True,True,True,False,False,True,False
ZINC95409557,COC(=O)CN(CCC(F)(F)F)C(=O)COc1ccc(Cl)c(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC40238513,COC(=O)Cn1c(/C=C/c2ccc(OC)cc2)nc2ccccc21,1,2,True,True,True,False,False,True,False
ZINC90565226,COC(=O)[C@H](O)[C@H]1CC[N@H+](CCCSCc2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC88500130,CCOC(=O)COCCSc1ccnc2ccccc12,1,1,True,True,True,False,False,True,False
ZINC12507508,Cc1cn2c(/C=C3\N=C(c4ccccc4F)OC3=O)c(C)nc2s1,1,1,True,True,True,False,False,True,False
ZINC91691619,O=C1O[C@]2(CC[N@@H+](Cc3ccccc3)CC2)c2cnc(Cl)c(F)c21,1,1,True,True,True,False,False,True,False
ZINC54394549,COC(=O)C[C@@H]1CCCC[N@H+]1CC(=O)NCCc1ccc(F)cc1,1,1,True,True,True,False,False,True,False
ZINC59385339,CCOc1cc(/C=C2\SC(C)(C)OC2=O)ccc1O,1,1,True,True,True,False,False,True,False
ZINC95461846,COC(=O)/C=C/c1cc(OC)c(OC)c(S(=O)(=O)N(C)C[C@H](C)O)c1,1,1,True,True,True,False,False,True,False
ZINC36639001,CCOc1ccc(-n2nnc(C(=O)OC3CCCCC3)c2C)cc1,1,1,True,True,True,False,False,True,False
ZINC02728545,COC(=O)/C(C#N)=C/c1cc(COc2ccc(F)cc2)c(C)cc1C,1,2,True,True,True,False,False,True,False
ZINC02754155,CCCOC(=O)c1c(-c2ccc(Cl)c(Cl)c2)csc1N,1,1,True,True,True,False,False,True,False
ZINC27551826,COC(=O)c1occc1CN1CCc2cc(S(N)(=O)=O)ccc21,1,1,True,True,True,False,False,True,False
ZINC95418874,CCCc1noc(CN[C@@H](C(=O)OC(C)(C)C)c2ccccc2)n1,1,1,True,True,True,False,False,True,False
ZINC83940570,Cn1cc(CCCOC(=O)c2ccc3ccc(Cl)cc3n2)cn1,1,1,True,True,True,False,False,True,False
ZINC53921091,C#CCOC(=O)CCCn1c(=O)oc2cc([N+](=O)[O-])ccc21,1,1,True,True,True,False,False,True,False
ZINC36395827,NS(=O)(=O)N1CCC[C@@H]1C(=O)OCCOc1cccc(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC72236453,CCOC(=O)/C=C(/Nc1ccc(OC)cc1N)c1ccccc1Cl,1,2,True,True,True,False,False,True,False
ZINC59352845,CCOC(=O)CSC1=NCN(C2CCCC2)CN1c1ccc(F)cc1,1,1,True,True,True,False,False,True,False
ZINC79172632,CCOC(=O)C1=C(CNc2ccc(Cl)c(F)c2)NC(=O)N[C@@H]1C,1,1,True,True,True,False,False,True,False
ZINC01020657,CCOC(=O)/C(C#N)=C/c1cc([N+](=O)[O-])ccc1-n1cccc1,1,1,True,True,True,False,False,True,False
ZINC22315884,CC(=O)O[C@@H](C)C(=O)N1CCC(Cc2ccc3c(c2)OCO3)CC1,1,1,True,True,True,False,False,True,False
ZINC04967062,Cn1c(C(=O)OCC(=O)NCc2ccc(F)cc2)cc2sccc21,1,1,True,True,True,False,False,True,False
ZINC37521740,CCOC(=O)CN1CCN(c2ccc(Cl)cc2Cl)C(=O)[C@H]1C,1,1,True,True,True,False,False,True,False
ZINC71896952,COC(=O)[C@H]1CN(Cc2nnc(C3CC3)n2C)c2ccccc2O1,1,1,True,True,True,False,False,True,False
ZINC84640179,COC(=O)c1ccc(Cn2c(NC[C@H](C)O)nc3ccccc32)s1,1,1,True,True,True,False,False,True,False
ZINC96971632,CCCCOC(=O)CN1CCC[C@@H]1c1nc2ccccc2s1,1,1,True,True,True,False,False,True,False
ZINC80234202,CCOC(=O)[C@H]1CCCN(C(=O)C(=O)Nc2ccc(C)cc2Cl)C1,1,1,True,True,True,False,False,True,False
ZINC44124348,CCOC(=O)Cc1sc(N=C(N)N)nc1-c1ccc(F)cc1,1,1,True,True,True,False,False,True,False
ZINC04589256,O=C1OC(c2ccccc2Cl)=N/C1=C\c1ccc2c(c1)OCO2,1,2,True,True,True,False,False,True,False
ZINC04734979,Cn1cc(Cl)c(C(=O)OCC(=O)Nc2ccc3ccccc3c2)n1,1,2,True,True,True,False,False,True,False
ZINC65381082,COC(=O)[C@@H]1C[C@@H]([NH+](C)C)CN1Cc1cc2c(cc1OC)CCC2,1,1,True,True,True,False,False,True,False
ZINC04689593,CCOC(=O)C(C(=O)OCC)=C(N)N/N=C/c1ccc(OC)c(O)c1,2,1,True,True,True,False,False,True,False
ZINC85385912,CCOC(=O)c1n[n-]c(-c2cccc(C)c2)n1,1,1,True,True,True,False,False,True,False
ZINC07021332,C#CCNC(=O)COC(=O)c1c(C)nn(Cc2ccc(C)cc2)c1Cl,1,1,True,True,True,False,False,True,False
ZINC89490835,C#C[C@H](OC(=O)Cc1ccc(NC(C)=O)cc1)C1CC1,1,1,True,True,True,False,False,True,False
ZINC02884500,COC(=O)C(C(=O)OC)[C@H](C[N+](=O)[O-])c1ccc(Br)cc1,2,1,True,True,True,False,False,True,False
ZINC03506480,Cc1cc(NC(=O)COC(=O)CCCc2nc3ccccc3s2)no1,1,1,True,True,True,False,False,True,False
ZINC11565732,O=C(COC(=O)c1cccnc1)c1ccc2ccccc2c1,1,2,True,True,True,False,False,True,False
ZINC21432553,CSc1ncc(C(=O)OCC(N)=O)n1-c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC32789539,CCOC(=O)/C(=C\c1ccccc1F)c1nc2ccccc2[nH]1,1,2,True,True,True,False,False,True,False
ZINC39101085,CC[C@H]1OC(=O)[C@H](Cc2ccccc2)O1,1,1,True,True,True,False,False,True,False
ZINC78873455,CCOC(=O)c1sc(N(C(=O)[C@H](C)OCC)c2ccccc2)nc1C,1,1,True,True,True,False,False,True,False
ZINC95395845,COc1c(C(=O)OCc2cnn(Cc3ccccc3)c2)c(C)nn1C,1,1,True,True,True,False,False,True,False
ZINC95417883,Cn1cc(C(=O)O[C@H]2C[C@H](c3ccccc3)C2)cn1,1,1,True,True,True,False,False,True,False
ZINC06382293,CC[NH+](CC)CCOC(=O)[C@](O)(c1ccccc1)c1ccco1,1,1,True,True,True,False,False,True,False
ZINC12649918,CCOC(=O)[C@@H]1NCCc2cc(O)ccc21,1,1,True,True,True,False,False,True,False
ZINC45904289,C[C@@H](OC(=O)c1ccnc(N(C)C)c1)C(=O)N1CCc2ccccc21,1,1,True,True,True,False,False,True,False
ZINC58825535,CC(C)OCCOC(=O)/C=C/c1ccccc1[N+](=O)[O-],1,1,True,True,True,False,False,True,False
ZINC69452581,CC(=O)N1CCc2ccccc2[C@@H]1CC(=O)OCC(=O)N1CCCC1,1,1,True,True,True,False,False,True,False
ZINC70691952,CCOC(=O)c1csc(NC(=O)C2(c3ccc(Cl)cc3)CCC2)n1,1,1,True,True,True,False,False,True,False
ZINC72068896,O=C(COC(=O)Cc1cccc(Br)c1)N[C@@H]1CCCc2ccccc21,1,2,True,True,True,False,False,True,False
ZINC78103572,CCN(C[C@H](C)C(=O)OC)C(=O)Cc1c[nH]c2c(C)cccc12,1,1,True,True,True,False,False,True,False
ZINC78125298,COC(=O)c1ccc(C(=O)Nc2cc(F)c(F)c(F)c2)s1,1,1,True,True,True,False,False,True,False
ZINC78766999,CCOc1ccc(COC(=O)C=C(C)C)cc1OC,1,1,True,True,True,False,False,True,False
ZINC88504546,COC(=O)c1sccc1CN(C)[C@H](C(N)=O)c1cccc(F)c1,1,1,True,True,True,False,False,True,False
ZINC89045612,CCOC(=O)[C@H]1CC[C@H](N/C(NCc2ccc(O)c(F)c2)=[NH+]\C)CC1,1,1,True,True,True,False,False,True,False
ZINC89873527,COC(=O)[C@H](NC(=O)c1cc(C#N)cn1C)c1ccc(F)cc1F,1,1,True,True,True,False,False,True,False
ZINC04987044,CC1=C(C(=O)OC2CCCC2)[C@H](c2ccccc2F)n2ncnc2N1,1,1,True,True,True,False,False,True,False
ZINC13570665,CCOC(=O)[C@H]1C(O)=Nc2nc3ccccc3n2[C@@H]1c1cccnc1,1,1,True,True,True,False,False,True,False
ZINC93416301,C#CCOc1ccccc1C[N@H+](CCOC)CC(=O)OC,1,1,True,True,True,False,False,True,False
ZINC95458580,O=C(Cc1ccsc1)NC[C@H](O)C(=O)OCc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC01039507,COC(=O)c1nn(-c2ccccc2)c2oc(=O)c(Br)c(C)c12,1,1,True,True,True,False,False,True,False
ZINC04072232,CCOc1ccc(C(=O)NC2=C(C(=O)OC)SCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC05021518,NC(=O)COC(=O)[C@@]12C[C@H]3C[C@@H](C1)C[C@](c1ccccc1)(C3)C2,1,1,True,True,True,False,False,True,False
ZINC05717653,CCOC(=O)[C@@H]1C(C)=NC(S)=N[C@H]1/C=C/c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC44152256,C#CCOC(=O)c1cnn(-c2ccc(F)cc2)c1-n1cccc1,1,1,True,True,True,False,False,True,False
ZINC58893240,C#CCOC(=O)c1ccc(Oc2cccc(Br)c2)nc1,1,1,True,True,True,False,False,True,False
ZINC61733019,COC(=O)CCSc1nnc(SCc2ccc(C(C)C)cc2)s1,1,1,True,True,True,False,False,True,False
ZINC75260282,COC(=O)[C@H]1CC(/C=C/c2ccccc2)=N[C@@H]1c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC77277262,CC[N@@H+](CCc1nc(-c2ccccc2)no1)C[C@@H](C)C(=O)OC,1,1,True,True,True,False,False,True,False
ZINC84808854,Cc1ncc(Cl)c(C(=O)O[C@H](C)c2ccc(C)c([N+](=O)[O-])c2)n1,1,1,True,True,True,False,False,True,False
ZINC00530922,O=C1O[C@H](c2ccccc2)[C@@](O)(c2ccccc2)C12CCCC2,1,2,True,True,True,False,False,True,False
ZINC35193843,COC(=O)/C(=N/Nc1ccccc1)[C@H](O)[C@@H](O)[C@H](O)CO,1,1,True,True,True,False,False,True,False
ZINC52746433,C#CCCOC(=O)c1cc(-c2ccccc2)nc2c1cnn2CC,1,1,True,True,True,False,False,True,False
ZINC72012506,COC(=O)C[C@@H](C)NC(=O)COc1ccc2cc(Br)ccc2c1,1,2,True,True,True,False,False,True,False
ZINC88559877,CCc1nc2n(n1)CCC[C@H]2N[C@H](C(=O)OC)c1ccc(F)cc1,1,1,True,True,True,False,False,True,False
ZINC89420707,COC(=O)C[C@H](C)C(=O)Nc1n[nH]c2ccc([N+](=O)[O-])cc12,1,1,True,True,True,False,False,True,False
