mol_id,smiles,unbrch_alkane,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC01858769,C=C[C@H](O)C#CC#C/C=C/[C@H](O)CCCCCCC,3,0,False,True,False,True,False,False,True
ZINC01871492,CCCCO/C=C/C#C[C@]1(O)C[C@@H](C)[N@H+](C)C[C@H]1C,2,0,False,True,False,True,False,False,True
ZINC02144165,C#CCOC[C@@H]1CO1,1,0,False,True,False,True,False,False,True
ZINC02299691,C#C[C@@](C)(CCC=C(C)C)O[C@@H](C)OCCCC,1,0,False,True,False,True,False,False,True
ZINC04000050,CC[C@](C)(C#CC[N@@H+]1CCCC[C@H]1c1cccnc1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC05112392,C#CCOC[C@H](O)CCl,1,0,False,True,False,True,False,False,True
ZINC05287005,C#C[C@@H](OCCC#N)[C@H]1CC=CCC1,1,0,False,True,False,True,False,False,True
ZINC05308145,CCCCC#C[C@@H]1CCCO1,1,0,False,True,False,True,False,False,True
ZINC05380572,C#CCOC[C@H](O)CS(=O)(=O)[O-],1,0,False,True,False,True,False,False,True
ZINC05513447,CC#C[C@@](O)(CCCCC)C(=O)O[C@H]1[C@H]2CC[N@H+](CC2)[C@H]1C,1,0,False,True,False,True,False,False,True
ZINC05631469,C=C(C)[C@@](C)(C#CC[NH+]1CCCC1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC05631475,C#C[C@](C)(OCCC#N)C(=C)C,1,0,False,True,False,True,False,False,True
ZINC05909107,CC[C@@H](C#CC[NH+]1CCCC1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC05909884,CC[C@H](C#CC[NH+]1CCCCC1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC06658518,CC[C@@](C)(C#CC[N@H+]1CCCC[C@@H]1c1cccnc1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC09970776,C#CCOC[C@H](O)C[NH+]1CCN(C(=O)OCC)CC1,1,0,False,True,False,True,False,False,True
ZINC12318286,CCCCC#C[C@@]1(O)C[C@@H]2CC[C@@]1(C)C2(C)C,1,0,False,True,False,True,False,False,True
ZINC12419690,CCCCC[C@H](O)C#C[C@@H](O)CCCCC,2,0,False,True,False,True,False,False,True
ZINC12419693,CCCCC[C@H](O)C#C[C@H](O)CCCCC,2,0,False,True,False,True,False,False,True
ZINC13511226,CC[C@](C)(O)C#CCOCOCC#C[C@](C)(O)CC,4,0,False,True,False,True,False,False,True
ZINC16137573,N#CCCOCC#CC[C@H]1C[C@@H]2C=C[C@H]1C2,3,0,False,True,False,True,False,False,True
ZINC20436896,CCCCC[C@@H]1C[C@@H](CC#CCN2CCOCC2)C(=O)O1,1,0,False,True,False,True,False,False,True
ZINC20436901,CCCCC[C@H]1C[C@@H](CC#CCN2CCOCC2)C(=O)O1,1,0,False,True,False,True,False,False,True
ZINC22065043,C[C@H](CC#CCN1CCOCC1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC31360924,O=S(=O)([O-])C[C@@H](O)COCC#CCOC[C@H](O)CS(=O)(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC36096492,C#CCOC[C@H](O)C[N@@H+](CCCOC)Cc1ccco1,2,0,False,True,False,True,False,False,True
ZINC36096521,C#CCOC[C@@H](O)C[N@@H+](CCC)Cc1ccco1,1,0,False,True,False,True,False,False,True
ZINC36096694,C#CCOC[C@H](O)C[N@H+](CCC(C)C)Cc1cccs1,1,0,False,True,False,True,False,False,True
ZINC36097550,C#CCOC[C@H](O)C[N@H+](Cc1ccc(C)o1)CC(C)C,1,0,False,True,False,True,False,False,True
ZINC36097736,C#CCOC[C@H](O)C[N@H+](Cc1ccc(C)o1)C(C)C,1,0,False,True,False,True,False,False,True
ZINC36098035,C#CCOC[C@@H](O)C[N@H+](Cc1ccc(C)o1)CC1CC1,1,0,False,True,False,True,False,False,True
ZINC36099231,C#CCOC[C@@H](O)C[N@@H+](Cc1ccsc1)CC(C)C,1,0,False,True,False,True,False,False,True
ZINC36099348,C#CCOC[C@@H](O)C[N@H+](Cc1ccsc1)Cc1ccco1,1,0,False,True,False,True,False,False,True
ZINC36099506,C#CCOC[C@H](O)C[N@@H+](CCC)Cc1ccsc1,1,0,False,True,False,True,False,False,True
ZINC36100996,C#CCOC[C@H](O)C[N@H+](Cc1ccc(C)s1)CC(C)C,1,0,False,True,False,True,False,False,True
ZINC36101256,C#CCOC[C@@H](O)C[N@H+](Cc1ccc(C)s1)[C@H](C)CC,1,0,False,True,False,True,False,False,True
ZINC36101325,C#CCOC[C@H](O)C[N@@H+](Cc1ccc(C)s1)C1CC1,1,0,False,True,False,True,False,False,True
ZINC36103423,C#CCOC[C@@H](O)C[N@H+](Cc1cccs1)[C@@H](C)CC,1,0,False,True,False,True,False,False,True
ZINC39049374,CCCCC#C[C@H]1O[C@H]1C,1,0,False,True,False,True,False,False,True
ZINC39118255,C#CCCOC[C@H]([NH3+])C(C)C,2,0,False,True,False,True,False,False,True
ZINC42771659,C#CCOCC[C@@H]1CCC[NH2+]C1,2,0,False,True,False,True,False,False,True
ZINC55236547,CC[C@](C)(C#CCN1CCCC[C@@H]1c1cccnc1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC56922951,C#CCOC[C@H]1CCCN(C(=O)/C=C/c2cccs2)C1,1,0,False,True,False,True,False,False,True
ZINC59409444,CCCCC#C[C@@](C)(O)C[NH2+][C@H](C)C(=O)[O-],1,0,False,True,False,True,False,False,True
ZINC59409457,CCCCC#C[C@](C)(O)C[NH2+][C@H](CC)C(=O)[O-],1,0,False,True,False,True,False,False,True
ZINC59409460,CCCCC#C[C@@](C)(O)C[NH2+][C@H](CC)C(=O)[O-],1,0,False,True,False,True,False,False,True
ZINC59409481,CCCCC#C[C@@](C)(O)C[NH2+][C@H](C(=O)[O-])[C@@H](C)O,1,0,False,True,False,True,False,False,True
ZINC59409491,CCCCC#C[C@](C)(O)C[NH2+][C@@H](C(=O)[O-])[C@@H](C)O,1,0,False,True,False,True,False,False,True
ZINC59409494,CCCCC#C[C@@](C)(O)C[NH2+][C@@H](C(=O)[O-])[C@@H](C)O,1,0,False,True,False,True,False,False,True
ZINC59409499,CCCCC#C[C@@](C)(O)C[NH2+][C@H](C(=O)[O-])C(C)C,1,0,False,True,False,True,False,False,True
ZINC59409506,CCCCC#C[C@@](C)(O)C[NH2+][C@@H](C(=O)[O-])C(C)C,1,0,False,True,False,True,False,False,True
ZINC59409598,CCCCC#C[C@](C)(O)C[NH2+][C@H](CO)C(=O)[O-],1,0,False,True,False,True,False,False,True
ZINC59409616,CCCCCC#C[C@](C)(O)C[NH2+][C@H](C)C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59409618,CCCCCC#C[C@@](C)(O)C[NH2+][C@H](C)C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59409620,CCCCCC#C[C@@](C)(O)C[NH2+][C@@H](CC)C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59409629,CCCCCC#C[C@](C)(O)C[NH2+][C@H](C(=O)[O-])[C@@H](C)O,2,0,False,True,False,True,False,False,True
ZINC59409633,CCCCCC#C[C@@](C)(O)C[NH2+][C@H](C(=O)[O-])[C@@H](C)O,2,0,False,True,False,True,False,False,True
ZINC59409643,CCCCCC#C[C@@](C)(O)C[NH2+][C@@H](C(=O)[O-])[C@@H](C)O,2,0,False,True,False,True,False,False,True
ZINC59409649,CCCCCC#C[C@@](C)(O)C[NH2+][C@H](C(=O)[O-])C(C)C,2,0,False,True,False,True,False,False,True
ZINC59409693,CCCCCC#C[C@@](C)(O)C[NH2+][C@@H](CCCC)C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59409699,CCCCCC#C[C@@](C)(O)C[NH2+][C@H](CCCC)C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59409713,CCCCCC#C[C@](C)(O)C[NH2+][C@@H](CSCC)C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59409717,CCCCCC#C[C@](C)(O)C[NH2+][C@H](CSCC)C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59409720,CCCCCC#C[C@@](C)(O)C[NH2+][C@H](CSCC)C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59409763,CCCCCC#C[C@@](C)(O)C[NH2+][C@@H](CCC(N)=O)C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59409794,CCCCCC#C[C@@](C)(O)C[N@H+]1C[C@H](O)C[C@@H]1C(=O)[O-],2,0,False,True,False,True,False,False,True
ZINC59447109,CC(C)(C)[C@](C)(C#CC[NH+]1CCCC1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC59501965,CCCCC#C[C@H](O)[C@@H](C)CCCC(C)(C)OC,1,0,False,True,False,True,False,False,True
ZINC59501966,CCCCC#C[C@@H](O)[C@@H](C)CCCC(C)(C)OC,1,0,False,True,False,True,False,False,True
ZINC61997644,CC[C@@](C)(C#CCN1CCCC[C@H]1c1cccnc1)OCCC#N,1,0,False,True,False,True,False,False,True
ZINC65743248,COCCO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1ccc(N)nc1=O,1,0,False,True,False,True,False,False,True
ZINC66231407,C#CCCOC(=O)[C@@H](C)NC(=O)C1CCC1,1,0,False,True,False,True,False,False,True
ZINC68562459,CCCCCCCC[C@@H](O)C#CC(=O)[O-],4,0,False,True,False,True,False,False,True
ZINC45945628,C#CCOc1cccc(CNCCc2ccccc2)c1,1,2,True,True,True,False,False,True,False
ZINC88599823,C[C@@H](/C([O-])=N/c1c(F)c(F)c(F)c(F)c1F)[N@H+](C)CCOCC1CC1,1,1,True,True,True,False,False,True,False
ZINC67182625,FC(F)(F)c1ccc(-c2ccc(C[NH2+]CCCn3ccnc3)o2)cc1,2,1,True,True,True,False,False,True,False
ZINC58990269,Nc1nnc(SCCCC(=O)N/N=C/c2cc(Br)c(O)c(Br)c2)s1,1,1,True,True,True,False,False,True,False
ZINC68569521,CCCCCCCC#Cc1ccc([N+](=O)[O-])cc1,4,1,True,True,True,False,False,True,False
ZINC04014531,COCCCn1c(=S)[nH]c2cc(OC)c(OC)cc2c1=[NH2+],1,1,True,True,True,False,False,True,False
ZINC95374095,Cc1cc[nH+]c(NCCNC(=O)[C@@H](c2ccc(F)cc2)N(C)C)c1,1,1,True,True,True,False,False,True,False
ZINC90224049,N#Cc1ccc(/C=C/C[NH2+]C[C@H]2CN3CCCC[C@@H]3CO2)cc1,1,1,True,True,True,False,False,True,False
ZINC95948293,N/C(=[NH+]/CCSCc1ccccc1F)N1CCOCC1,2,1,True,True,True,False,False,True,False
ZINC28807317,Cc1ccc(OCCSc2nc(-c3ccc(Cl)cc3)n[nH]2)cc1,1,2,True,True,True,False,False,True,False
ZINC93320080,OCCN(CCOCC(F)(F)F)Cc1ccc(Cl)c(C(F)(F)F)c1,1,1,True,True,True,False,False,True,False
ZINC72991831,Cc1noc(C)c1S(=O)(=O)NCCCO[C@@H]1CCCc2ccccc21,2,1,True,True,True,False,False,True,False
ZINC77392897,NS(=O)(=O)c1ccc(CC[NH2+]C[C@]2(O)CC[NH2+]C2)cc1,1,1,True,True,True,False,False,True,False
ZINC95378802,CCOCC[N@H+]1CC[C@@]2(CC1)CC(=O)N(Cc1cc(F)cc(F)c1)C2,1,1,True,True,True,False,False,True,False
ZINC91535794,Cc1cc(-n2cccn2)ccc1-c1cn(CCCCCO)nn1,2,1,True,True,True,False,False,True,False
ZINC56153638,NC(=O)CCC[NH2+][C@H](C(=O)c1c[nH]c2ccccc12)c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC66141206,CCCOCCOc1c(N)cc([C@@H](C)CC)cc1Br,3,1,True,True,True,False,False,True,False
ZINC76738472,C=CCCC[N@@H+](C)Cc1ccc(F)c2cccnc12,1,1,True,True,True,False,False,True,False
ZINC63514340,C[C@@H]1[NH+]=c2ccc(OC(F)(F)F)cc2=C1CC[NH2+]C[C@@H]1CC=CCC1,1,1,True,True,True,False,False,True,False
ZINC03040368,COCC#CCOCNC(=S)Nc1ccc(O)cc1,2,1,True,True,True,False,False,True,False
ZINC57581551,CC[NH+](CC)CCCNCc1cc2cc3c(cc2[nH]c1=O)OCO3,2,1,True,True,True,False,False,True,False
ZINC48868185,C#CCCOC(=O)/C=C\c1cc(Cl)c2c(c1)OCCO2,1,1,True,True,True,False,False,True,False
ZINC95863277,CC[C@](C)(O)CCc1cc(C[NH2+]CCO)c(C)cc1N,1,1,True,True,True,False,False,True,False
ZINC31767574,Nc1nccnc1/C(O)=[NH+]/CC/N=C(\O)c1ccc(Cl)c(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC02697909,COCCOC(=O)C1=C(C)OC(N)=C(C#N)[C@@H]1c1ccc(OC)cc1,1,1,True,True,True,False,False,True,False
ZINC55492317,O=c1[nH]c(CCCCCl)nc2scc(-c3ccccc3)c12,1,1,True,True,True,False,False,True,False
ZINC40797199,Nc1c(NCCCn2cc[nH+]c2)ncnc1Nc1ccc(Br)cc1F,1,1,True,True,True,False,False,True,False
ZINC02147367,N#CCCNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,1,True,True,True,False,False,True,False
ZINC46587014,CC1(C)NC(=O)N(CCSCc2ccc(C(C)(C)C)cc2)C1=O,1,1,True,True,True,False,False,True,False
ZINC08253876,C=CC[NH2+]Cc1cc(Cl)c(OCC)c(OCC)c1,1,1,True,True,True,False,False,True,False
ZINC89508318,CC(C)CSCCO/N=C(/N)c1ccc(N(C)C)cc1,3,1,True,True,True,False,False,True,False
ZINC09047508,CC(C)[C@H]1C[C@](CC[NH2+]Cc2ccco2)(Cc2ccccc2)CCO1,1,1,True,True,True,False,False,True,False
ZINC92352485,NC(=O)NCCNC(=O)c1ccc(-n2cnc3ccccc32)nc1,1,1,True,True,True,False,False,True,False
ZINC55689510,CCSCCC(=O)Nc1ccc(C(=O)N2CCCC[C@H]2C)c(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC53995154,O=[N+]([O-])c1ccccc1/C=[NH+]/CC[NH2+][C@@H]1CCS(=O)(=O)C1,1,1,True,True,True,False,False,True,False
ZINC02427911,[NH3+]CCCCCc1nnc(SCc2cccc(F)c2)o1,2,1,True,True,True,False,False,True,False
ZINC71784507,CC(C)(C)C#C/C=C\CONC1=CCc2ccccc21,1,1,True,True,True,False,False,True,False
ZINC31792723,NC(N)=[NH+]CCC[C@@H]([NH3+])C(=O)C[C@@H](Cc1ccc(O)cc1)C(=O)[O-],1,1,True,True,True,False,False,True,False
ZINC89904542,C[C@H]([NH2+]CCCc1cnn(C)c1)c1cc(Cl)c(N)c(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC16245289,C[N+](C)(C)CCCOC1=Nc2ccccc2O/C1=C\c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC04599345,CCCCCn1c(/N=C/c2cc(Cl)cc(Cl)c2O)[nH+]c2ccccc21,1,2,True,True,True,False,False,True,False
ZINC17878320,N#CCCCN1C(=O)[C@](O)([C@@H]2SC(N)=NC2=O)c2ccccc21,1,1,True,True,True,False,False,True,False
ZINC58245863,COCC/[NH+]=C(/N)NCc1ccc2c(c1)CCC[NH+]2C,1,1,True,True,True,False,False,True,False
ZINC95939113,C[C@H]1CN(CCCN[C@@H](C)c2c(O)cc(F)cc2F)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC28522188,Brc1cccc(COCC[C@H]2CCCC[NH2+]2)c1,1,1,True,True,True,False,False,True,False
ZINC36100885,C#CCOC[C@@H](O)C[N@@H+](Cc1ccc(C)cc1C)C[C@H]1CCCO1,1,1,True,True,True,False,False,True,False
ZINC32537431,CSCCC[N@H+]1CCC[C@H](c2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC43214178,O=C([O-])CCCCC(=O)c1c(F)cccc1Cl,1,1,True,True,True,False,False,True,False
ZINC79951771,CCn1c(Cc2ccccc2)nnc1S(=O)(=O)CCOCCC(C)C,2,1,True,True,True,False,False,True,False
ZINC63832345,N[C@H]1NN=C(CCC[NH2+]C[C@@H]2C=NN=C2c2ccc(F)cc2)S1,2,1,True,True,True,False,False,True,False
ZINC06744019,O=C1Nc2ccc(F)cc2[C@@H]1CCCCO,1,1,True,True,True,False,False,True,False
ZINC06909129,N#Cc1c(CCCCC/[NH+]=C\c2cc(Br)ccc2O)n[nH]c1N,3,1,True,True,True,False,False,True,False
ZINC93663580,COCCOc1ccccc1C[NH+]1CCN(c2nc(C)ns2)CC1,1,1,True,True,True,False,False,True,False
ZINC52536945,CCN(CCCNC=C1C(=O)NC(=S)NC1=O)c1ccccc1,2,1,True,True,True,False,False,True,False
ZINC59397413,CCCCOc1ccc(N2C(=O)[C@H](CN3CCOCC3)SC2=S)cc1,1,1,True,True,True,False,False,True,False
ZINC15017052,CCCCCSc1nnc2c(n1)OC(C)=Nc1ccc(Br)cc1-2,2,1,True,True,True,False,False,True,False
ZINC25439629,CC(=O)NCCCc1ccc(C(=O)COC(=O)[C@@H]2C[C@@H]2C)cc1,1,1,True,True,True,False,False,True,False
ZINC65397458,O=C(CC[NH2+]CC1=CC=C[C@H]2N=CC=C12)N1CCCc2ccccc21,1,1,True,True,True,False,False,True,False
ZINC29392853,C=C1CC[C@@H]2[C@H](C1)c1c(O)cc(CCCCC)cc1OC2(C)C,1,1,True,True,True,False,False,True,False
ZINC20725732,C=CCOC[C@@H](O)CN1CCN(c2cccc(C(F)(F)F)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC02187397,c1ccc(C(OCCNC2=[NH+]CCN2)c2ccccc2)cc1,1,2,True,True,True,False,False,True,False
ZINC76830519,C#Cc1cccc(N(Cc2cccs2)C(=O)[C@H](C)OCCOCC)c1,2,1,True,True,True,False,False,True,False
ZINC91574910,Cc1ccc(C)c2c(=O)cc(C[NH2+]CCN3CCNC3=O)[nH]c12,1,1,True,True,True,False,False,True,False
ZINC77109978,O=C(Cn1cnc([N+](=O)[O-])n1)OCCCc1cccc2ccccc12,1,2,True,True,True,False,False,True,False
ZINC95535217,CCOCOC[C@@H]1CS[C@@H](c2cc(Br)c(O)c(OC)c2)N1,2,1,True,True,True,False,False,True,False
ZINC40229014,Nc1ccc2cnn(CCOCCO)c2c1,2,1,True,True,True,False,False,True,False
ZINC03172535,Cc1cc(C)c(CCCCCCc2c(C)cc(C)cc2C)c(C)c1,3,2,True,True,True,False,False,True,False
ZINC95116099,Cc1ccc([C@@H]2CC(c3ccco3)=NN2C(=O)CNCCO)cc1,1,1,True,True,True,False,False,True,False
ZINC59851293,CCCCS[C@H](C)C(=O)NCc1ccc(-c2nc3ccccc3s2)o1,1,1,True,True,True,False,False,True,False
ZINC55393517,CN(CCCSc1ccccc1)Cc1cnc(-c2ccccn2)nc1,1,1,True,True,True,False,False,True,False
ZINC10224227,CSCCCn1c(=C(C#N)C#N)s/c(=C/c2ccc(C)cc2)c1=O,1,1,True,True,True,False,False,True,False
ZINC89798335,O[C@@H]1C[C@H](CNC/C=C/c2ccc(F)cc2)[N@H+](Cc2ccccc2)C1,1,2,True,True,True,False,False,True,False
ZINC89703876,Cc1[nH+]ccn1CCCC[NH2+][C@H]1CCc2c(F)ccc(Br)c21,2,1,True,True,True,False,False,True,False
ZINC89896427,C#CCN1CCN(C(=O)N[C@@H](C)c2ccc(SCCOC)cc2)CC1,1,1,True,True,True,False,False,True,False
ZINC51189302,CCn1c(C[NH2+]CCc2c[nH]c3cc(F)ccc23)nc2ccccc21,1,2,True,True,True,False,False,True,False
ZINC02470286,C[NH+](C)CCC/N=c1/c(N)c(O)oc2ccccc12,1,1,True,True,True,False,False,True,False
ZINC72311000,CNS(=O)(=O)c1ccc(NCCCc2n[nH]c(N)n2)c([N+](=O)[O-])c1,1,1,True,True,True,False,False,True,False
ZINC72286600,C#CCCOc1ccc(C[NH2+]C2(c3nccs3)CCCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC05476715,CC[C@](CCCCBr)(Oc1ccccc1)n1nnc2ccccc21,1,2,True,True,True,False,False,True,False
ZINC02496475,CCCCNC(=O)CCS(=O)(=O)c1cc(Br)cc2c1N(C(C)=O)CC2,1,1,True,True,True,False,False,True,False
ZINC12653737,COC(=O)CCC/C=C1\SC[C@@H](NC(=O)c2ccccc2)\C1=N\O,1,1,True,True,True,False,False,True,False
ZINC83250970,CC(C)[n+]1noc([O-])c1CNCCc1ccc(Cl)cc1Cl,1,1,True,True,True,False,False,True,False
ZINC95918209,CCC1(CC)O[C@](CCC[NH2+]C)(c2ccccc2)c2ccccc21,1,2,True,True,True,False,False,True,False
ZINC16624029,CC[NH2+]CC#CCOc1ccc(Br)cc1,1,1,True,True,True,False,False,True,False
ZINC88753097,CCOCCOc1cc(C)ccc1CNCc1[nH]cc[nH+]1,2,1,True,True,True,False,False,True,False
ZINC88776223,CCCCCN(CCO)C(=O)C(=O)Nc1cc(OC)ccc1F,1,1,True,True,True,False,False,True,False
ZINC66861698,Fc1ccc(-c2nc(CNCCC[NH+]3CCOCC3)cs2)cc1,2,1,True,True,True,False,False,True,False
ZINC12991967,C/C=C/c1ccc(OC[C@@H](O)C[NH2+]CCCOC(C)C)c(OC)c1,3,1,True,True,True,False,False,True,False
ZINC10157317,C=COCCc1c(C)nn(-c2ccccc2)c1O,1,1,True,True,True,False,False,True,False
ZINC05494275,C#CCOC(=O)O/N=c1\sc2ccccc2n1CCSCCO,2,1,True,True,True,False,False,True,False
ZINC38581418,COCCNC1=NC([N-]c2cccc(OC)c2)=N[C@@H]2N=CN=C12,1,1,True,True,True,False,False,True,False
ZINC78552774,CC(C)c1ccccc1-n1ccnc1SCCNS(C)(=O)=O,1,1,True,True,True,False,False,True,False
ZINC89261820,C#CCOCCC(=O)[C@H](C#N)c1nc([O-])c2ccc(Cl)cc2n1,2,1,True,True,True,False,False,True,False
ZINC53795423,Nc1nnc(SCC(=O)NCCOc2ccc(F)cc2)n1C1CC1,1,1,True,True,True,False,False,True,False
ZINC84865743,CC#CC[N@H+](C)CCCOc1cc(OC)cc(OC)c1,1,1,True,True,True,False,False,True,False
ZINC01669770,Nc1ccccc1OCOCOc1ccccc1N,2,2,True,True,True,False,False,True,False
ZINC80232861,c1ccc(CCCO[C@@H]2CCN(c3ncnc4n[nH]cc34)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC59953354,CCCSCCO[C@]12NC([O-])=CC(=O)N1C(c1ccccc1)=CS2,3,1,True,True,True,False,False,True,False
ZINC95422455,c1cncc(OCC[NH2+][C@H]2CCSc3ccccc32)c1,1,1,True,True,True,False,False,True,False
ZINC63871596,C[C@H]1[C@@H](C[NH2+]CCCc2nnn[n-]2)c2ccccc2N1CC(N)=O,2,1,True,True,True,False,False,True,False
ZINC63436965,Nc1ncnc2c1ncn2CCCSc1ccccc1Br,1,1,True,True,True,False,False,True,False
ZINC12886238,O=C(CCCNC(=O)c1ccco1)Nc1ccc(OC(F)(F)F)cc1,1,1,True,True,True,False,False,True,False
ZINC72409984,Cc1[nH+]c[nH]c1CSCCn1ccnc1-c1cccc(C#N)c1,1,1,True,True,True,False,False,True,False
ZINC12204581,CC[NH2+]CC[C@H]1CCC(=O)N1CC(c1ccccc1)c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC71752191,OCCCCN1CCO[C@H](c2ccc(Cl)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC05419874,Cc1cccc(C)c1OCCNNC(N)=[NH2+],2,1,True,True,True,False,False,True,False
ZINC67756576,Cc1nc(C[NH3+])cc(NCCNc2ccccc2)n1,1,1,True,True,True,False,False,True,False
ZINC88207647,Cc1cccc(OCCCC(=O)N2CC[S@](=O)C(C)(C)C2)c1,1,1,True,True,True,False,False,True,False
ZINC78923459,COCCCS(=O)(=O)NCc1cnn(-c2ccc(F)cc2F)c1,1,1,True,True,True,False,False,True,False
ZINC77447714,CC1(C)Cc2cccc(C[NH2+]CCCOC[C@H]3CCOC3)c2O1,4,1,True,True,True,False,False,True,False
ZINC89261576,C#CCC[NH2+][C@@H](c1ccc(F)cc1)C1CCC1,1,1,True,True,True,False,False,True,False
ZINC90071977,Cc1c(Br)cccc1C[S@@](=O)CCCCC#N,2,1,True,True,True,False,False,True,False
ZINC17063033,N#CCCSc1ccccc1/N=C/c1ccccc1O,1,2,True,True,True,False,False,True,False
ZINC53969736,O=C(NCCCNc1ncccn1)C1(c2cccc(Cl)c2)CC1,2,1,True,True,True,False,False,True,False
ZINC88339176,c1ccc(OCCOCc2nc(-c3cc4ccccc4o3)no2)cc1,2,2,True,True,True,False,False,True,False
ZINC04904979,CCCCCC1=NN(C(=O)c2ccccc2Br)[C@@](O)(C(F)(F)F)C1,1,1,True,True,True,False,False,True,False
ZINC15460970,CCOCCC/[NH+]=C(\N)SCc1cc(=O)oc2cc(CC)ccc12,3,1,True,True,True,False,False,True,False
ZINC72462587,COc1ccccc1CCCNc1nc(N)[nH+]c2c1CC[NH2+]CC2,1,1,True,True,True,False,False,True,False
ZINC89886518,C=CCCCN(C)C(=O)Nc1cccc(CS(=O)(=O)N[C@H](C)CC)c1,1,1,True,True,True,False,False,True,False
ZINC36031150,COCCCN(Cc1ccc(C)o1)C[C@@H](O)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC01666691,NC(=[NH2+])SCCCSc1nc2ccccc2[nH]1,2,1,True,True,True,False,False,True,False
ZINC44470720,N[C@H](C[NH3+])c1ccc(OCCCF)cc1,1,1,True,True,True,False,False,True,False
ZINC49079050,COCCCc1nc(-c2ccc(O)c(O)c2)cs1,1,1,True,True,True,False,False,True,False
ZINC03151584,CCOC(=O)c1oc2ccc(/C=N/CCCO)c(Cl)c2c1C,1,1,True,True,True,False,False,True,False
ZINC31424725,C#CCN(C)CCCOc1ccc(F)cc1Cl,1,1,True,True,True,False,False,True,False
ZINC66183912,CC[C@H](C)[NH2+]CCNc1cc(C)ccc1C,1,1,True,True,True,False,False,True,False
ZINC79923939,COc1ccc(CCC[NH2+]Cc2ccsc2)cc1,2,1,True,True,True,False,False,True,False
ZINC44973813,c1cc(CNCCc2cn3ccccc3n2)c2c(c1)OCCCO2,1,1,True,True,True,False,False,True,False
ZINC72624137,Nn1c(COc2c(Cl)cccc2Cl)nnc1SCCCO,1,1,True,True,True,False,False,True,False
ZINC40902449,CC(C)C(=O)OCCCN1C(=O)c2ccc(Br)cc2C1=O,1,1,True,True,True,False,False,True,False
ZINC89126204,C[N@@H+](CCCCCc1cc(-c2ccccc2)n[nH]1)CC1(CO)COC1,2,1,True,True,True,False,False,True,False
ZINC88614187,Cc1ccccc1[C@@H](NC(=O)N(CCCCO)C1CC1)C(C)(C)C,1,1,True,True,True,False,False,True,False
ZINC71913637,O=S(=O)(CCCCCn1c[nH+]c2ccccc21)c1ccccn1,2,1,True,True,True,False,False,True,False
ZINC01843070,CCCCC[C@H]1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1,1,True,True,True,False,False,True,False
ZINC67714194,NC(=O)CCNC[C@@]1(O)CCCN(Cc2ccc(F)c(F)c2)C1=O,1,1,True,True,True,False,False,True,False
ZINC93694106,COc1cc2c(c(C[N@H+]3CC[C@H](OCCCO)CC3)c1)O[C@@H](C)C2,1,1,True,True,True,False,False,True,False
ZINC69667834,CCc1nc2n(n1)C[C@@H]([NH2+]CCCOc1ccc3c(c1)OCO3)CC2,2,1,True,True,True,False,False,True,False
ZINC86013453,O=C(OCCNc1cccnn1)c1ccn(-c2cccc(F)c2)n1,1,1,True,True,True,False,False,True,False
ZINC46535055,CCCOCc1ccccc1CNC(=O)CNC(=O)C(C)(C)C,1,1,True,True,True,False,False,True,False
ZINC89484329,CS(=O)(=O)CCSCc1cc(F)cc(Br)c1,1,1,True,True,True,False,False,True,False
