mol_id,smiles,piperdine,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC89970868,C[C@H](c1cn(-c2ccccc2)nn1)N1CCC(O)(C(F)(F)F)CC1,1,1,True,True,True,False,False,True,False
ZINC35269843,O=C1N=CN=C2C[N@H+](Cc3ccccc3)CC[C@@H]12,1,1,True,True,True,False,False,True,False
ZINC95982300,O[C@H]1CC[N@H+](Cc2ccc(Cl)c(C(F)(F)F)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC89508387,CC(C)OC[C@@H](O)CO/N=C(/N)c1ccccc1C[NH+]1CCCCC1,1,1,True,True,True,False,False,True,False
ZINC95937453,COc1ccc(CN2CC[C@]3(CCCC[NH2+]3)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC69737046,CCn1c(C2CCN(c3cnc4ccccc4n3)CC2)n[nH]c1=S,1,1,True,True,True,False,False,True,False
ZINC76964369,CC[N@@H+](CC(=O)N1CCC[C@H](NC(C)=O)C1)Cc1ccccc1Cl,1,1,True,True,True,False,False,True,False
ZINC89757649,C[C@H]1CC[C@@H](C(N)=O)CN1C(=O)CCCn1ccc2cc(Cl)ccc21,1,1,True,True,True,False,False,True,False
ZINC13792231,CCOc1ccc2nc(NC(=O)[C@@H]3CCCCN3S(C)(=O)=O)sc2c1,1,1,True,True,True,False,False,True,False
ZINC89927501,C[C@H]1CCC[C@H](C)N1C(=O)CSCc1cc2ccccc2[nH]c1=O,1,1,True,True,True,False,False,True,False
ZINC96195805,CC[C@@H](CO)Nc1nc(N2CCCCC2)[nH+]c2ccccc12,1,1,True,True,True,False,False,True,False
ZINC05415282,COc1cc2c(cc1OC)/C(=C/C(=O)N1CCCCC1)NC(C)(C)C2,1,1,True,True,True,False,False,True,False
ZINC76715361,CCO[C@@H](C)c1noc(C[N@H+]2CC[C@H](Cc3ccccc3)CC2)n1,1,1,True,True,True,False,False,True,False
ZINC71821789,CCO[C@H]1CC[N@H+](C[C@H](O)Cn2c[nH+]c3cc(C)c(C)cc32)CC1,1,1,True,True,True,False,False,True,False
ZINC72428580,CS[C@H](C)CC[N@H+]1CC[C@](Oc2ccc(F)cc2C)(C(=O)[O-])CC1,1,1,True,True,True,False,False,True,False
ZINC95444614,C[C@@H]1CC[C@@H](CO)CN1C(=O)[C@@H]1Cc2cc(F)ccc2O1,1,1,True,True,True,False,False,True,False
ZINC49801671,O=C(C[N@@H+]1CCCC[C@H]1CCO)Nc1ccc(Br)cc1F,1,1,True,True,True,False,False,True,False
ZINC90470319,O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCC(Cn2cc[nH+]c2)CC1,1,1,True,True,True,False,False,True,False
ZINC96090036,CN1CCOCC12CCN(Cc1ccccc1F)CC2,1,1,True,True,True,False,False,True,False
ZINC92407531,CC[N@H+](Cc1ccccc1N(C)[C@H]1CC[N@H+](C)CC1)C[C@@H]1CCCO1,1,1,True,True,True,False,False,True,False
ZINC42772560,Cc1ccc(C(C)C)cc1OCC[C@H]1CCC[NH2+]C1,1,1,True,True,True,False,False,True,False
ZINC72434041,C[C@@H]1C[C@@](O)(c2ccccc2)[C@H](C)C[NH2+]1,1,1,True,True,True,False,False,True,False
ZINC69893550,C#CCN1CCC2(CC1)NC(=O)c1ccc(Cl)cc1N2,1,1,True,True,True,False,False,True,False
ZINC91713876,O=C(N[C@H]1CCOC1)c1ccc(S(=O)(=O)NC2CC[NH2+]CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC65851889,O=C1CC[C@@H](C(=O)NC2(c3ccc(Br)cc3)CC2)CN1,1,1,True,True,True,False,False,True,False
ZINC98178532,FC1(F)CCN(Cc2cnc(C#Cc3ccccc3)s2)CC1,1,1,True,True,True,False,False,True,False
ZINC12336549,CC(C)[C@H]1CC(=O)CCN1C(=O)OCc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC79026237,COC(=O)[C@@H]1C[C@H](c2ccccc2C(F)(F)F)CC[NH2+]1,1,1,True,True,True,False,False,True,False
ZINC72411833,CCc1cc(N2CCC[C@H](OCc3ccccc3)C2)n2nccc2n1,1,1,True,True,True,False,False,True,False
ZINC89984731,CCOC(=O)N1CCC(Nc2ccc3ncccc3c2[N+](=O)[O-])CC1,1,1,True,True,True,False,False,True,False
ZINC90563324,COc1ccc(Cl)cc1NC(=O)[C@H](C)[N@@H+]1CCCC2(C1)OCCO2,1,1,True,True,True,False,False,True,False
ZINC91289255,O=C1N(CC2CC2)CCC[C@@]12CCN(Cc1cc(F)ccc1F)C2,1,1,True,True,True,False,False,True,False
ZINC91871457,C[C@@]1(c2ccccc2)CCC(=O)N(CCNc2ccc[nH+]c2)C1,1,1,True,True,True,False,False,True,False
ZINC97271394,CN(C)C(=O)N1CCC(C(=O)N[C@@H]2c3ccccc3C[C@@H]2O)CC1,1,1,True,True,True,False,False,True,False
ZINC04967553,C[C@@H]1CCCC[C@H]1NC(=O)C[N@H+]1CC[C@](O)(c2ccccc2F)CC1,1,1,True,True,True,False,False,True,False
ZINC97447075,Nc1nc(CCC(=O)N2CCC(O)(c3ccc(F)cc3)CC2)cs1,1,1,True,True,True,False,False,True,False
ZINC00155038,C[C@]12CCCC(=O)N1[C@H](CO)[C@@H](c1ccccc1)O2,1,1,True,True,True,False,False,True,False
ZINC72145319,CN1C(=O)C2(CCN(CC[C@@H]3CCC[N@@H+]3C)CC2)c2ccccc21,1,1,True,True,True,False,False,True,False
ZINC00269211,Cc1ccc(NC(=[NH2+])Nc2nc(C)cc(N3CCCCC3)n2)c(C)c1,1,1,True,True,True,False,False,True,False
ZINC67272877,C[C@@H](CNC(=O)CSc1nc2ccccc2o1)[N@H+]1CC[C@H](C)CC1,1,1,True,True,True,False,False,True,False
ZINC96049412,O=C1CC[C@]2(CC[N@H+](Cc3ccoc3)CC2)N1Cc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC97227328,COc1ccc([C@H]2[C@H](C/[NH+]=C(/N)N3CCOCC3)CCC[N@@H+]2C)cc1,1,1,True,True,True,False,False,True,False
ZINC12430084,CCOC(=O)[C@]1(Cc2ccc(Cl)cc2)CC[N@H+](Cc2cc[nH]n2)CC1,1,1,True,True,True,False,False,True,False
ZINC58316934,Cc1nn(C)c(Oc2ccccc2)c1CN[C@H]1CC[N@H+](C(C)C)CC1,1,1,True,True,True,False,False,True,False
ZINC95388556,CCCN1C[C@H]2CC[C@@H]1C[N@@H+](Cc1ccccc1OC(F)F)C2,1,1,True,True,True,False,False,True,False
ZINC54647270,Cc1ccccc1NC(=O)CCN1C(=O)[C@@H]2CC[C@](C)(C1=O)C2(C)C,1,1,True,True,True,False,False,True,False
ZINC01193860,CC(C)[C@@H]1C[C@](CC[NH+]2CCCCC2)(c2ccccc2)CCO1,1,1,True,True,True,False,False,True,False
ZINC39963942,CCSC1=NC(=O)[C@H]2C(=N1)NC(=O)C[C@@H]2C(=O)Nc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC47070112,CC[C@H]1CCCN(C(=O)NCCc2cc(F)cc3c2OCOC3)C1,1,1,True,True,True,False,False,True,False
ZINC96229765,CC(C)c1ccc(S(=O)(=O)N2CCC[C@@]3(CCCC(=O)N3C)C2)cc1,2,1,True,True,True,False,False,True,False
ZINC40543227,COc1ccc(-c2cnc([C@H]3CCC[NH2+]C3)o2)cc1,1,1,True,True,True,False,False,True,False
ZINC85302518,CC1CCN(c2ccc(C[NH2+]Cc3ccc([S@@](C)=O)cc3)c[nH+]2)CC1,1,1,True,True,True,False,False,True,False
ZINC72361540,CC(=O)Nc1ccc(Oc2nccnc2[C@H]2CCC[N@@H+](C)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC44136169,CCOC(=O)N1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,1,1,True,True,True,False,False,True,False
ZINC72361616,Cc1cc(Oc2ccccc2F)nc([C@H]2CCC[N@@H+](CCO)C2)n1,1,1,True,True,True,False,False,True,False
ZINC05284020,CC(C)(C)N1C(=O)C/C(=N\O)C[C@@H]1/C=C/c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC06658535,S=c1n(C[NH+]2CCCCC2)nc(-c2ccccc2)n1C1CCCCC1,1,1,True,True,True,False,False,True,False
ZINC28015421,Nc1ccc([C@]23C[C@H]2C(=O)N(Cc2ccccc2)C3=O)cc1,1,2,True,True,True,False,False,True,False
ZINC63711035,CC(C)[N@@H+]1CCC[C@H](CNC(=O)COc2ccc([N+](=O)[O-])c(F)c2)C1,1,1,True,True,True,False,False,True,False
ZINC90520674,Cc1cc(C)c(C(=O)N2C[C@H]3CC[C@@H]2C3)c(C)c1,1,1,True,True,True,False,False,True,False
ZINC81116344,O=C(/N=C1\NCCS1)[C@@H]1CCCCN1Cc1ccc(F)cc1,1,1,True,True,True,False,False,True,False
ZINC72474393,O=C1NC[C@@]2(CCCN(Cc3ccccc3OCCO)C2)O1,1,1,True,True,True,False,False,True,False
ZINC19792717,CC#CC(=O)N1CCC[C@@H]2CN(C(=O)Cc3ccccc3)CC[C@@H]21,2,1,True,True,True,False,False,True,False
ZINC57105359,S=c1[nH]c(-c2cccs2)nn1CN1CCC(Oc2ccccc2)CC1,1,1,True,True,True,False,False,True,False
ZINC66519396,O=C(OCC#Cc1ccccc1)[C@H]1CCCCN1C(=O)c1ccco1,1,1,True,True,True,False,False,True,False
ZINC73737089,c1ccc2c(c1)nc(NC[C@@H]1CCC[NH2+]C1)c1nncn12,1,1,True,True,True,False,False,True,False
ZINC91691625,COC(=O)[C@H]1CN(Cc2ccccc2)CC[C@H]1NC(=O)OC(C)(C)C,1,1,True,True,True,False,False,True,False
ZINC67675974,Nc1nccc(N2CCC[C@H](c3[nH]ncc3Cc3ccccc3)C2)n1,1,1,True,True,True,False,False,True,False
ZINC96204458,Cc1cc2c(N3CCC[C@@H](C)C3)nc(-c3ccccc3)nc2s1,1,1,True,True,True,False,False,True,False
ZINC01274950,OC(C#C[C@@]1(O)C[N@H+]2CC[C@@H]1CC2)(c1ccccc1)c1ccccc1,3,2,True,True,True,False,False,True,False
ZINC43956793,COC(=O)N1CCC(CNS(=O)(=O)c2ccc(F)cc2F)CC1,1,1,True,True,True,False,False,True,False
ZINC00347653,COc1ccc2c(c1)[C@@H]([C@H]1CC[N@H+](C)CC1)Oc1ccccc1S2,1,2,True,True,True,False,False,True,False
ZINC91701292,C[C@@H]1C[C@H](NC(=O)NCc2ncn(C)n2)CC[N@H+]1Cc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC92645063,Cc1ccc(O)c(C[N@H+](C)C2CCN(c3cc(C)[nH+]c(C)n3)CC2)c1,1,1,True,True,True,False,False,True,False
ZINC93694498,OCCCO[C@H]1CC[N@H+](Cc2nc(-c3ccccc3)cs2)CC1,1,1,True,True,True,False,False,True,False
ZINC16042915,COc1cc([C@H]2[C@H]3CCCC[C@@]3(O)CC[N@@H+]2CC(N)=O)ccc1O,1,1,True,True,True,False,False,True,False
ZINC66483090,CC1CCN(C[C@@H](O)C[NH2+]Cc2cc(Br)ccc2F)CC1,1,1,True,True,True,False,False,True,False
ZINC32143971,CN(C)c1nc2cc(C(=O)N3CCCCC3)sc2n1-c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC95990645,Cc1ccnc(N2[C@H]3CC[C@@H]2C[C@@H](N(C)C(=O)c2ccccc2)C3)n1,1,1,True,True,True,False,False,True,False
ZINC12440625,C[C@@H]1C[C@@H](C)CN(S(=O)(=O)CCCOc2ccc3c(c2)OCO3)C1,1,1,True,True,True,False,False,True,False
ZINC97017136,Cc1nc(C)c(CN[C@H]2CC[N@H+](CCc3ccc(F)cc3)CC2)s1,1,1,True,True,True,False,False,True,False
ZINC70945228,Cc1cc(C)c(-c2csc(NC(=O)C[N@H+]3CCC[C@@H](O)C3)n2)c(C)c1,1,1,True,True,True,False,False,True,False
ZINC95351560,Cc1ccc(N2CCC[C@@H](NCC[S@@](=O)c3ccccc3)C2)nn1,1,1,True,True,True,False,False,True,False
ZINC26508729,NC(=O)c1cc([N+](=O)[O-])c(N2CCCCC2)c([N+](=O)[O-])c1,1,1,True,True,True,False,False,True,False
ZINC96327122,O=C(N[C@@H]1C[N@@H+]2CC[C@@H](O)[C@H]2[C@H](O)[C@H]1O)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC89620923,CC(C)(Oc1cccc(Cl)c1)C(=O)N1CCC[C@H](n2cncn2)C1,1,1,True,True,True,False,False,True,False
ZINC77172698,c1ccc2nc(CN3CCC[C@@H]([NH+]4CCCC4)C3)ccc2c1,1,1,True,True,True,False,False,True,False
ZINC95462063,O=S(=O)(CCc1ccccc1)N1CCC(O)(C[NH+]2CCOCC2)CC1,1,1,True,True,True,False,False,True,False
ZINC95968949,C[C@@H]([NH2+]CCN1CCC([NH+](C)C)CC1)c1ccc(F)cc1N(C)C,1,1,True,True,True,False,False,True,False
ZINC24355663,CC[C@H]1CCCCN1C(=O)c1ccc2c([O-])n(CC)c(=S)nc2c1,1,1,True,True,True,False,False,True,False
ZINC67725284,CC(C)[N@H+]1CCC[C@@H](c2n[nH]cc2-c2ccccc2)C1,1,1,True,True,True,False,False,True,False
ZINC93715270,C[C@H]1CCC[N@@H+]1[C@H]1CC[N@H+](C/C=C/c2ccccc2[N+](=O)[O-])CC1,1,1,True,True,True,False,False,True,False
ZINC57084381,NC(=O)N1CCC[C@H](C(=O)N[C@@H](c2ccc(Cl)cc2)c2ccsc2)C1,1,1,True,True,True,False,False,True,False
ZINC43975931,COc1ccc(Cl)cc1C(=O)NCC1CCN(c2ccccn2)CC1,1,1,True,True,True,False,False,True,False
ZINC01737476,CC(C)[C@@H](C#Cc1ccccc1)[NH+]1CCCCC1,1,1,True,True,True,False,False,True,False
ZINC22015391,c1ccc2c(C3CC[NH2+]CC3)noc2c1,1,1,True,True,True,False,False,True,False
ZINC36357630,COc1ccc2c(c1)c([C@H](C(=O)[O-])[NH+]1CCCCC1)cn2CC(=O)[O-],1,1,True,True,True,False,False,True,False
ZINC14955415,Cc1cccc(C(=O)N[C@@H]2CCC[N@H+](C3CCN(C)CC3)C2)c1C,2,1,True,True,True,False,False,True,False
ZINC91574386,CC1(C)C[N@H+](CCCC(=O)c2ccc(F)cc2)CC[C@]1(C)O,1,1,True,True,True,False,False,True,False
ZINC54174110,O=C(c1ccoc1)N1CCC([NH2+]Cc2cc(Cl)cc(Cl)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC12089055,O[C@]1(c2ccccn2)[C@H]2CCC[C@@H]1C[N@@H+](Cc1ccc(F)cc1)C2,1,1,True,True,True,False,False,True,False
ZINC89948736,CC[C@H]1CN(C(C)=O)CC[C@@H]1[NH2+][C@H](C(N)=O)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC65398075,COc1cccc([C@@H]2CCN(Cc3sccc3C)C[C@H]2O)c1,1,1,True,True,True,False,False,True,False
ZINC12820541,CCC(CC)NC(=O)COC(=O)c1ccc(C[NH+]2CCCCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC13722899,S=C(Nc1ccccc1)N1CCCC[C@H]1CCN1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC77103926,N#Cc1ccc(C(=O)NCC[N@H+]2CC[C@H](c3cccs3)CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC77506003,COc1cc(F)c(C[N@H+]2CC[C@@](O)(C[NH+]3CCCCC3)C2)cc1OC,1,1,True,True,True,False,False,True,False
ZINC12087847,Nc1cc2ccccc2[nH+]c1C1CCN(C(=O)C2CCOCC2)CC1,1,1,True,True,True,False,False,True,False
ZINC14540540,CC(C)C[N@H+]1C[C@@H](COc2cccc(F)c2)C[C@@H](C(=O)NCCO)C1,1,1,True,True,True,False,False,True,False
ZINC23338422,COc1c(F)cc(C[N@H+]2CC[C@H](n3cc(CO)nn3)CC2)cc1F,1,1,True,True,True,False,False,True,False
ZINC65167979,Nc1cc(C2CCN(S(=O)(=O)Cc3cccc(F)c3)CC2)no1,1,1,True,True,True,False,False,True,False
ZINC65168284,CCc1c(C2CCN(C(=O)Nc3cccc(Cl)c3)CC2)noc1N,1,1,True,True,True,False,False,True,False
ZINC44977716,Cc1nnc(CN2CCC(C(=O)c3cc(F)ccc3F)CC2)n1C,1,1,True,True,True,False,False,True,False
ZINC90003874,Cn1cc[nH+]c1C[C@@H]1CCC[N@H+](CC#Cc2ccccc2Cl)C1,1,1,True,True,True,False,False,True,False
ZINC72384890,O=S(=O)(c1ccc(F)cc1)N1CCCC[C@H]1c1cc[nH]n1,1,1,True,True,True,False,False,True,False
ZINC67740059,CCC#CCn1nc([C@H]2CCC[NH2+]C2)n(-c2ccccc2)c1=O,1,1,True,True,True,False,False,True,False
ZINC97147522,C[C@@H](c1ccc(C#N)cc1)[N@H+]1CC[C@H](N2CCS(=O)(=O)CC2)CC1,1,1,True,True,True,False,False,True,False
ZINC34973353,COc1ccc(C(=O)[C@H]2CCC[NH2+]C2)c2ccccc12,1,2,True,True,True,False,False,True,False
ZINC89814328,O[C@H](CN1CCOCC1)C[N@H+]1CC[C@H](Nc2ccccc2F)CC1,1,1,True,True,True,False,False,True,False
ZINC00338720,Fc1ccc(CSC(=S)N2CCC3(CC2)OCCO3)cc1,1,1,True,True,True,False,False,True,False
ZINC71404240,COc1ccc2cc([C@H]3C[N@@H+](CC4CC[NH2+]CC4)CCO3)ccc2c1,1,2,True,True,True,False,False,True,False
ZINC92648781,C#CCOc1ccccc1C[N@H+]1CC[C@H](n2cc[nH+]c2)CC1,1,1,True,True,True,False,False,True,False
ZINC63974732,COCCOCCC(=O)N1CCC(C2=c3ccccc3=[NH+][C@H]2C)CC1,1,1,True,True,True,False,False,True,False
ZINC36390062,C[C@H](/C(O)=N/Cc1ccc(Cl)cc1)[N@@H+]1CCC[C@H](C(F)(F)F)C1,1,1,True,True,True,False,False,True,False
ZINC53014615,CCCCCNC(=O)C1CCN(C(=O)c2ccc(C)c(C)c2O)CC1,1,1,True,True,True,False,False,True,False
ZINC71921699,COC(=O)N(CC[NH2+]C1CCN(C(=O)C(C)C)CC1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC89375176,C[N@H+]1CC[C@](O)(CNC(=O)[C@H]2C[C@]23CCCc2ccccc23)CC1,1,1,True,True,True,False,False,True,False
ZINC92810491,CN(CCC#N)c1ccc(C[N@H+]2CC[C@H](c3ccnn3C)CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC52502153,CC(C)[C@@H](NC(=O)N[C@@H]1CCC[N@H+](C)C1)c1ccc2c(c1)OCCO2,1,1,True,True,True,False,False,True,False
ZINC80960530,Cc1ccccc1-c1noc([C@@H](C)N2CCC[C@H](c3[nH]cc[nH+]3)C2)n1,1,1,True,True,True,False,False,True,False
ZINC93793242,c1c[nH+]c([C@@H]2CCCC[N@H+]2Cc2ccc(OC[C@@H]3CCCO3)cc2)[nH]1,1,1,True,True,True,False,False,True,False
ZINC93419347,CCOC[C@@H]1CCCN(Cc2c(C)n(C)n(-c3ccccc3)c2=O)C1,1,1,True,True,True,False,False,True,False
ZINC96041198,O=C([C@H]1CN(CCc2ccccc2)C[C@H]2OCC[C@H]21)N1CCCO1,1,1,True,True,True,False,False,True,False
ZINC74229905,CC(C)C[C@H](C[NH+](C)C)NC(=O)c1ccc(N2CCC(O)CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC92081978,C[C@]1(c2ccccc2)CCCN(C(=O)c2sccc2S(N)(=O)=O)C1,1,1,True,True,True,False,False,True,False
ZINC95459822,CC[C@@H](c1ccc(F)cc1)N1CCC2(CCC[N@H+]2C)CC1,1,1,True,True,True,False,False,True,False
ZINC34008249,C[N@H+]1CC[C@H](c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,1,1,True,True,True,False,False,True,False
ZINC04011777,C[C@H]1[C@H](c2ccccc2)[N@@H+](C)CC[C@]12NC(=O)N=C2[O-],1,1,True,True,True,False,False,True,False
ZINC63869697,C(#Cc1ccccc1)CN(C[C@@H]1CCC[N@H+]2CCCC[C@H]12)C1CC1,2,1,True,True,True,False,False,True,False
ZINC72343636,NC(=O)c1sc2ccccc2c1C[C@@H]1CCCC[NH2+]1,1,1,True,True,True,False,False,True,False
ZINC95395027,COC1CCN(c2ccc(F)cc2C[N@H+](C)CC(C)(C)O)CC1,1,1,True,True,True,False,False,True,False
ZINC89951249,Cc1ccc(-n2ccnc2)c(C(=O)N2CCC(O)(C(F)(F)F)CC2)c1,1,1,True,True,True,False,False,True,False
ZINC51308467,O=C(c1ccc(O)cc1)C1CCN(C(=O)NCc2cscn2)CC1,1,1,True,True,True,False,False,True,False
ZINC90041898,CN(C(=O)Cc1ccc[nH]1)C1CCN(c2ccc(F)cc2)CC1,1,1,True,True,True,False,False,True,False
ZINC93688292,C[NH+](C)CCC[C@H]1CC[N@H+](Cc2cc(Br)ccc2O)CC1,1,1,True,True,True,False,False,True,False
ZINC57114536,C#CC[N@@H+]1CCCC[C@H]1C(=O)NC[C@@H]1CCN(c2ccccc2)C1,1,1,True,True,True,False,False,True,False
ZINC63773121,CCCc1ccc(S(=O)(=O)N2CCC[C@@H](C(=O)N(C)C)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC79013541,C[NH+](C)CCCOC1CCN(C(=O)[C@H]2CSc3ccccc32)CC1,1,1,True,True,True,False,False,True,False
ZINC19218630,Cc1ccc2c(c1)C(=O)N(CC(=O)[O-])C[C@]1(CC[N@H+](C)CC1)O2,1,1,True,True,True,False,False,True,False
ZINC66859368,CCN([C@H]1CC[N@H+](Cn2c(=O)oc3ccc(C)cc32)CC1)S(C)(=O)=O,1,1,True,True,True,False,False,True,False
ZINC72423047,Cc1cc(N2CCC(O)(c3ccccc3)CC2)n2nc(C)c(C)c2n1,1,1,True,True,True,False,False,True,False
ZINC76404022,CCO[C@H]1CCCN(CC(=O)N(CCC(N)=O)c2ccc(F)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC97259261,C[C@H]1CCC[NH+](c2ccc(CNC(=O)CCc3ccncc3)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC75127943,C=CCN/C(N)=[NH+]\Cc1ccccc1N1CCC[C@H](C(N)=O)C1,1,1,True,True,True,False,False,True,False
ZINC94003676,C[NH+](C)[C@@H]1CC[C@H](NC(=O)[C@@H]2CCCC[N@H+]2Cc2ccc(F)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC67805673,C[N@H+](CCC(N)=O)C[C@]1(O)CCCN(Cc2cccc(F)c2F)C1=O,1,1,True,True,True,False,False,True,False
ZINC13686055,O=S(=O)(c1ccccc1F)N1CCC[C@@H](c2nnc3ccccn23)C1,1,1,True,True,True,False,False,True,False
ZINC15465635,Cc1ccc(N2C[C@H](C(=O)N3CCCC[C@H]3C)CC2=O)c(C)c1,1,1,True,True,True,False,False,True,False
ZINC59181755,C[C@H](C[N@H+]1CC[C@H](C)CC1)OC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,1,1,True,True,True,False,False,True,False
ZINC60713674,C#CCOC(=O)C1CCN(c2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1,1,1,True,True,True,False,False,True,False
ZINC63855560,Cc1ccc(-c2ccc(N3CCC([NH2+]CCCCO)CC3)cc2)cc1,1,2,True,True,True,False,False,True,False
ZINC89491125,C#C[C@@H](OC(=O)C1CCN(C(=O)c2ccccc2)CC1)C1CC1,1,1,True,True,True,False,False,True,False
ZINC71257578,C[C@H](c1cc(Cl)ccc1O)[N@H+]1CC[C@H](C(=O)[O-])CC1,1,1,True,True,True,False,False,True,False
ZINC12594952,CC(C)(CO)CNC(=O)C1([NH+]2CCCCC2)Cc2ccccc2C1,1,1,True,True,True,False,False,True,False
ZINC02286396,CCC(C)(CC)[C@@](O)(C#CC[N+]1(C)CCCCC1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC03844229,C[N@H+]1CC[C@@](O)(C#Cc2ccc(Cl)cc2)CC1,1,1,True,True,True,False,False,True,False
ZINC72298631,Cc1csc([C@@H]2CCCN(C(=O)[C@@H]3COc4ccccc4C3)C2)n1,1,1,True,True,True,False,False,True,False
ZINC72129009,CN1C[C@@]2(CCCN(C(=O)c3ccc4cccnc4c3[O-])C2)OC1=O,1,1,True,True,True,False,False,True,False
ZINC66436824,C=CCNC(=O)C[N@H+]1CC[C@H](c2c[nH]c3ccc(OC)cc32)CC1,1,1,True,True,True,False,False,True,False
ZINC15479600,NC(=O)[C@@H]1CCCCN1CC(=O)NCCc1ccc(OC(F)F)cc1,1,1,True,True,True,False,False,True,False
ZINC20918218,C#Cc1ccc(C[N@H+]2CCC[C@@H](N(CC)Cc3ccncc3)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC72965396,C[C@@H]1CCCC[N@H+]1C[C@@H]1CCCN(C[C@H](O)c2ccccc2Cl)C1,2,1,True,True,True,False,False,True,False
ZINC96226219,Cc1nc(CN2CCO[C@]3(CCCN(c4ccccc4)C3)C2)cs1,1,1,True,True,True,False,False,True,False
ZINC23709444,O[C@@H]1CCCN(c2ncnc3cc(-c4ccc(Cl)cc4)sc23)C1,1,1,True,True,True,False,False,True,False
ZINC72409358,CC(=O)C1(c2ccccc2)CCN(C(=O)[C@H]2CCCN2C(N)=O)CC1,1,1,True,True,True,False,False,True,False
ZINC73637665,COC(=O)c1[nH]cc(-c2ccccc2)c1NC(=S)N1CCCCC1,1,1,True,True,True,False,False,True,False
ZINC12114342,Cn1cc[nH+]c1[C@@]1(O)C[C@@H]2CC[C@H](C1)N2C(=O)c1ccc(F)cc1,1,1,True,True,True,False,False,True,False
ZINC95419548,COCC[N@H+]1CC[C@H](N[C@@H](c2ccccc2)c2ccco2)CC1,1,1,True,True,True,False,False,True,False
ZINC19375133,O[C@@]12CCCC[C@@H]1C[N@H+](CC1=Cc3ccccc3OC1)CC2,1,1,True,True,True,False,False,True,False
ZINC27588339,CC[C@@H]1CCCCN1S(=O)(=O)c1cc(OC)c(Br)cc1OC,1,1,True,True,True,False,False,True,False
ZINC01418498,Nc1nnc(N2CCC(c3ccccc3)CC2)s1,1,1,True,True,True,False,False,True,False
ZINC77528317,CC1(C)CC(NC(=O)NC[C@H](O)c2c(F)cccc2F)CC(C)(C)[NH2+]1,1,1,True,True,True,False,False,True,False
ZINC08581458,O=c1nc(Nc2ccccc2)[nH+]c(N2CCCCC2)[nH]1,1,1,True,True,True,False,False,True,False
ZINC91493661,Cc1cc(CN2C[C@@H](C[NH+]3CCCCC3)[C@@H](CO)C2)ccc1F,1,1,True,True,True,False,False,True,False
ZINC92193089,C#CCN(Cc1ccc(N2CCCCC2)cc1)[C@@H]1CCS(=O)(=O)C1,1,1,True,True,True,False,False,True,False
ZINC79032320,CCOC(=O)C[C@@H]1CC[NH2+][C@H](c2ccc(C)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC20868705,C[C@@](O)(c1ccc(Br)cc1)[C@@H](C[NH+]1CCCCC1)c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC75156658,O=S(=O)(c1cc(Cl)ccc1Cl)N1CCC2(CC1)OCCCO2,1,1,True,True,True,False,False,True,False
ZINC35567025,O[C@@H]1C[NH2+][C@H](COCc2ccccc2)C[C@H]1O,1,1,True,True,True,False,False,True,False
ZINC12770767,COC(=O)c1ccc2c([O-])nc(C[N@H+]3CC[C@H](C(N)=O)CC3)nc2c1,1,1,True,True,True,False,False,True,False
ZINC95353793,Cc1cccc2nc([C@H]3CCCN(c4nnc(C5CCC5)o4)C3)[nH]c12,1,1,True,True,True,False,False,True,False
ZINC95513173,CCCCn1ccnc1[C@@H]1CCCN(C(=O)c2ccc(Cl)cc2F)C1,1,1,True,True,True,False,False,True,False
